dateutc,windspeedmph,windgustmph,hourlyrainin,dailyrainin,trustdevicetime,winddir,tempf,humidity,dewPoint,feelsLike,baromabsin,baromrelin,solarradiation,sis,sds,solarradday,tz,historical,passkey,time,loc,date,batt1volts,lastRain,local_time
1753253160000,0.0,1.1185,0,0,1,210,60.3,94,58.56,60.3,30.0,30.0966,0,0,163,7270200,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1753228800000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1753228800000.json,2025-07-22,,,2025-07-22 23:46:00-07:00
1753252260000,0.0,1.3422,0,0,1,210,60.6,94,58.86,60.6,30.0,30.0965,0,0,163,7270200,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1753228800000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1753228800000.json,2025-07-22,,,2025-07-22 23:31:00-07:00
1753251360000,0.0,1.3422,0,0,1,210,60.8,93,58.76,60.8,30.0,30.0965,0,0,163,7270200,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1753228800000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1753228800000.json,2025-07-22,4.3,,2025-07-22 23:16:00-07:00
1753250460000,0.0,0.0,0,0,1,210,61.0,93,58.96,61.0,30.0,30.0965,0,0,163,7270200,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1753228800000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1753228800000.json,2025-07-22,,,2025-07-22 23:01:00-07:00
1753249560000,0.0,0.0,0,0,1,210,61.2,93,59.16,61.2,29.99,30.0864,0,0,163,7270200,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1753228800000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1753228800000.json,2025-07-22,,,2025-07-22 22:46:00-07:00
1753248660000,0.0,0.0,0,0,1,210,61.0,93,58.96,61.0,29.99,30.0864,0,0,163,7270200,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1753228800000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1753228800000.json,2025-07-22,,,2025-07-22 22:31:00-07:00
1753247760000,0.4474,1.3422,0,0,1,210,60.6,93,58.56,60.6,29.99,30.0865,0,0,163,7270200,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1753228800000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1753228800000.json,2025-07-22,4.3,,2025-07-22 22:16:00-07:00
1753246860000,0.4474,1.3422,0,0,1,210,60.1,93,58.07,60.1,29.98,30.0766,0,0,163,7270200,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1753228800000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1753228800000.json,2025-07-22,,,2025-07-22 22:01:00-07:00
1753245960000,0.0,0.0,0,0,1,210,59.7,92,57.37,59.7,29.98,30.0766,0,0,163,7270200,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1753228800000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1753228800000.json,2025-07-22,,,2025-07-22 21:46:00-07:00
1753245060000,0.0,0.0,0,0,1,210,59.9,91,57.26,59.9,29.98,30.0766,0,0,163,7270200,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1753228800000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1753228800000.json,2025-07-22,,,2025-07-22 21:31:00-07:00
1753244160000,0.0,0.0,0,0,1,210,60.3,90,57.35,60.3,29.98,30.0765,0,0,163,7270200,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1753228800000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1753228800000.json,2025-07-22,4.29,,2025-07-22 21:16:00-07:00
1753243260000,0.0,0.0,0,0,1,210,61.0,90,58.04,61.0,29.98,30.0764,0,0,163,7270200,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1753228800000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1753228800000.json,2025-07-22,,,2025-07-22 21:01:00-07:00
1753242360000,0.0,0.0,0,0,1,210,61.5,90,58.54,61.5,29.97,30.0663,0,0,163,7270200,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1753228800000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1753228800000.json,2025-07-22,,,2025-07-22 20:46:00-07:00
1753241460000,0.0,0.0,0,0,1,210,61.9,91,59.24,61.9,29.97,30.0662,0,0,163,7270200,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1753228800000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1753228800000.json,2025-07-22,,,2025-07-22 20:31:00-07:00
1753240560000,0.2237,1.5659,0,0,1,210,62.2,90,59.23,62.2,29.97,30.0662,0,0,163,7270200,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1753228800000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1753228800000.json,2025-07-22,4.3,,2025-07-22 20:16:00-07:00
1753239660000,0.0,1.5659,0,0,1,210,62.4,90,59.43,62.4,29.97,30.0661,1,180,163,7270200,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1753228800000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1753228800000.json,2025-07-22,,,2025-07-22 20:01:00-07:00
1753238760000,1.1185,2.4606,0,0,1,210,62.4,90,59.43,62.4,29.97,30.0661,4,720,163,7269300,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1753228800000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1753228800000.json,2025-07-22,,,2025-07-22 19:46:00-07:00
1753237860000,2.0132,3.5791,0,0,1,210,62.6,89,59.31,62.6,29.97,30.0661,7,1260,163,7265700,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1753228800000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1753228800000.json,2025-07-22,,,2025-07-22 19:31:00-07:00
1753236960000,2.4606,4.2502,0,0,1,210,63.1,88,59.48,63.1,29.97,30.066,10,1800,163,7259400,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1753228800000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1753228800000.json,2025-07-22,4.3,,2025-07-22 19:16:00-07:00
1753236060000,2.4606,4.0265,0,0,1,210,63.3,87,59.36,63.3,29.97,30.066,15,2700,163,7250400,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1753228800000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1753228800000.json,2025-07-22,,,2025-07-22 19:01:00-07:00
1753235160000,2.6843,4.6976,0,0,1,210,63.5,87,59.56,63.5,29.97,30.0659,18,3240,163,7236900,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1753228800000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1753228800000.json,2025-07-22,,,2025-07-22 18:46:00-07:00
1753234260000,2.0132,5.5923,0,0,1,210,63.9,86,59.63,63.9,29.97,30.0658,20,3600,163,7220700,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1753228800000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1753228800000.json,2025-07-22,,,2025-07-22 18:31:00-07:00
1753233360000,2.4606,5.5923,0,0,1,219,64.4,85,59.79,64.4,29.97,30.0657,25,4500,163,7202700,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1753228800000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1753228800000.json,2025-07-22,4.31,,2025-07-22 18:16:00-07:00
1753232460000,2.6843,4.9213,0,0,1,221,64.9,84,59.94,64.9,29.97,30.0657,28,5040,163,7180200,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1753228800000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1753228800000.json,2025-07-22,,,2025-07-22 18:01:00-07:00
1753231560000,3.5791,5.145,0,0,1,221,65.3,83,60.0,65.3,29.97,30.0656,32,5760,163,7155000,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1753228800000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1753228800000.json,2025-07-22,,,2025-07-22 17:46:00-07:00
1753230660000,3.1317,5.145,0,0,1,221,65.8,83,60.49,65.8,29.97,30.0655,33,5940,163,7126200,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1753228800000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1753228800000.json,2025-07-22,,,2025-07-22 17:31:00-07:00
1753229760000,2.908,4.6976,0,0,1,221,66.0,82,60.34,66.0,29.97,30.0655,36,6480,163,7096500,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1753228800000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1753228800000.json,2025-07-22,4.32,,2025-07-22 17:16:00-07:00
1753228860000,2.908,4.6976,0,0,1,221,66.2,81,60.19,66.2,29.98,30.0755,39,7020,163,7064100,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1753228800000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1753228800000.json,2025-07-22,,,2025-07-22 17:01:00-07:00
1753227960000,2.6843,5.145,0,0,1,221,66.4,79,59.68,66.4,29.98,30.0754,49,8820,163,7029000,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1753142400000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1753142400000.json,2025-07-22,,,2025-07-22 16:46:00-07:00
1753227060000,3.1317,5.3686,0,0,1,221,66.6,78,59.52,66.6,29.98,30.0754,92,16560,163,6984900,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1753142400000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1753142400000.json,2025-07-22,,,2025-07-22 16:31:00-07:00
1753226160000,3.3554,5.5923,0,0,1,221,66.7,78,59.62,66.7,29.98,30.0754,49,8820,163,6902100,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1753142400000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1753142400000.json,2025-07-22,4.32,,2025-07-22 16:16:00-07:00
1753225260000,2.908,5.145,0,0,1,225,66.9,79,60.17,66.9,29.98,30.0753,132,23760,163,6858000,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1753142400000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1753142400000.json,2025-07-22,,,2025-07-22 16:01:00-07:00
1753224360000,2.908,4.6976,0,0,1,233,66.9,79,60.17,66.9,29.98,30.0753,288,51840,163,6739200,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1753142400000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1753142400000.json,2025-07-22,,,2025-07-22 15:46:00-07:00
1753223460000,2.908,4.6976,0,0,1,233,66.7,79,59.97,66.7,29.99,30.0854,87,15660,163,6480000,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1753142400000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1753142400000.json,2025-07-22,,,2025-07-22 15:31:00-07:00
1753222560000,2.908,4.6976,0,0,1,242,66.9,78,59.81,66.9,29.99,30.0854,177,31860,163,6401700,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1753142400000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1753142400000.json,2025-07-22,4.34,,2025-07-22 15:16:00-07:00
1753221660000,2.908,4.6976,0,0,1,205,66.7,79,59.97,66.7,29.99,30.0854,63,11340,163,6242400,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1753142400000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1753142400000.json,2025-07-22,,,2025-07-22 15:01:00-07:00
1753220760000,2.908,5.145,0,0,1,205,66.7,79,59.97,66.7,29.99,30.0854,67,12060,163,6185700,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1753142400000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1753142400000.json,2025-07-22,,,2025-07-22 14:46:00-07:00
1753219860000,3.1317,4.9213,0,0,1,205,66.4,79,59.68,66.4,30.0,30.0955,107,19260,163,6125400,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1753142400000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1753142400000.json,2025-07-22,,,2025-07-22 14:31:00-07:00
1753218960000,3.3554,5.145,0,0,1,205,66.2,79,59.49,66.2,30.0,30.0955,221,39780,163,6029100,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1753142400000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1753142400000.json,2025-07-22,4.42,,2025-07-22 14:16:00-07:00
1753218060000,2.908,4.6976,0,0,1,205,66.6,78,59.52,66.6,30.01,30.1055,168,30240,163,5830200,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1753142400000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1753142400000.json,2025-07-22,,,2025-07-22 14:01:00-07:00
1753217160000,2.0132,4.6976,0,0,1,205,66.9,77,59.45,66.9,30.0,30.0954,171,30780,163,5679000,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1753142400000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1753142400000.json,2025-07-22,,,2025-07-22 13:46:00-07:00
1753216260000,2.6843,4.6976,0,0,1,199,66.7,77,59.25,66.7,30.01,30.1055,213,38340,163,5525100,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1753142400000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1753142400000.json,2025-07-22,,,2025-07-22 13:31:00-07:00
1753215360000,2.4606,4.4739,0,0,1,199,66.9,77,59.45,66.9,30.01,30.1054,245,44100,163,5333400,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1753142400000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1753142400000.json,2025-07-22,4.46,,2025-07-22 13:16:00-07:00
1753214460000,2.4606,5.145,0,0,1,199,67.3,77,59.83,67.3,30.01,30.1053,234,42120,163,5112900,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1753142400000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1753142400000.json,2025-07-22,,,2025-07-22 13:01:00-07:00
1753213560000,2.6843,4.6976,0,0,1,199,66.7,77,59.25,66.7,30.01,30.1055,626,112680,163,4902300,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1753142400000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1753142400000.json,2025-07-22,,,2025-07-22 12:46:00-07:00
1753212660000,2.908,5.816,0,0,1,199,66.0,79,59.29,66.0,30.01,30.1056,863,155340,163,4338900,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1753142400000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1753142400000.json,2025-07-22,,,2025-07-22 12:31:00-07:00
1753211760000,2.4606,5.145,0,0,1,199,65.3,81,59.31,65.3,30.02,30.1157,676,121680,163,3562200,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1753142400000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1753142400000.json,2025-07-22,4.51,,2025-07-22 12:16:00-07:00
1753210860000,2.908,4.4739,0,0,1,199,65.3,83,60.0,65.3,30.02,30.1157,520,93600,163,2953800,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1753142400000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1753142400000.json,2025-07-22,,,2025-07-22 12:01:00-07:00
1753209960000,1.7895,4.4739,0,0,1,199,65.5,84,60.53,65.5,30.02,30.1157,557,100260,163,2485800,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1753142400000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1753142400000.json,2025-07-22,,,2025-07-22 11:46:00-07:00
1753209060000,1.7895,4.2502,0,0,1,199,64.4,86,60.12,64.4,30.02,30.1159,387,69660,163,1984500,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1753142400000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1753142400000.json,2025-07-22,,,2025-07-22 11:31:00-07:00
1753208160000,2.4606,4.6976,0,0,1,199,64.0,87,60.05,64.0,30.02,30.116,202,36360,0,181800,,,184b25e1e4b0679445bdc4f9f9a9c3f0,1753142400000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1753142400000.json,2025-07-22,4.35,2025-04-26T15:31:00.000Z,2025-07-22 11:16:00-07:00
1753207260000,1.7895,3.8028,0,0,1,199,64.2,87,60.25,64.2,30.02,30.1159,170,30600,1106,1454400,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1753142400000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1753142400000.json,2025-07-22,,,2025-07-22 11:01:00-07:00
1753206360000,1.7895,3.8028,0,0,1,199,63.9,88,60.27,63.9,30.02,30.116,183,32940,818,1301400,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1753142400000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1753142400000.json,2025-07-22,,,2025-07-22 10:46:00-07:00
