dateutc,windspeedmph,windgustmph,hourlyrainin,dailyrainin,trustdevicetime,winddir,tempf,humidity,dewPoint,feelsLike,baromabsin,baromrelin,solarradiation,sis,sds,solarradday,tz,historical,passkey,time,loc,date,batt1volts,lastRain,local_time
1758869220000,0.0,1.3422,0.0,0,1,143,64.4,97,63.53,64.4,29.9,29.9955,0,0,0,2069100,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1758844800000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1758844800000.json,2025-09-25,,,2025-09-25 23:47:00-07:00
1758868320000,0.4474,2.4606,0.0,0,1,143,64.2,98,63.62,64.2,29.91,30.0056,0,0,0,2069100,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1758844800000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1758844800000.json,2025-09-25,,,2025-09-25 23:32:00-07:00
1758867420000,0.0,2.0132,0.0,0,1,143,64.4,98,63.82,64.4,29.91,30.0056,0,0,0,2069100,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1758844800000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1758844800000.json,2025-09-25,,,2025-09-25 23:17:00-07:00
1758866520000,0.4474,2.2369,0.0,0,1,143,64.0,98,63.42,64.0,29.91,30.0056,0,0,0,2069100,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1758844800000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1758844800000.json,2025-09-25,4.27,,2025-09-25 23:02:00-07:00
1758865620000,0.0,1.5659,0.03,0,1,116,63.9,98,63.32,63.9,29.92,30.0157,0,0,0,2069100,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1758844800000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1758844800000.json,2025-09-25,,,2025-09-25 22:47:00-07:00
1758864720000,0.0,0.0,0.0,0,1,65,64.0,98,63.42,64.0,29.92,30.0157,0,0,0,2069100,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1758844800000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1758844800000.json,2025-09-25,,,2025-09-25 22:32:00-07:00
1758863820000,0.6711,2.4606,0.0,0,1,65,63.9,98,63.32,63.9,29.92,30.0157,0,0,0,2069100,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1758844800000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1758844800000.json,2025-09-25,,,2025-09-25 22:17:00-07:00
1758862920000,0.8948,2.908,0.0,0,1,65,63.7,98,63.12,63.7,29.92,30.0157,0,0,0,2069100,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1758844800000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1758844800000.json,2025-09-25,4.27,,2025-09-25 22:02:00-07:00
1758862020000,0.0,2.0132,0.0,0,1,65,63.7,98,63.12,63.7,29.92,30.0157,0,0,0,2069100,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1758844800000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1758844800000.json,2025-09-25,,,2025-09-25 21:47:00-07:00
1758861120000,0.2237,2.6843,0.0,0,1,65,63.5,98,62.92,63.5,29.92,30.0158,0,0,0,2069100,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1758844800000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1758844800000.json,2025-09-25,,,2025-09-25 21:32:00-07:00
