dateutc,windspeedmph,windgustmph,hourlyrainin,dailyrainin,trustdevicetime,winddir,tempf,humidity,dewPoint,feelsLike,baromabsin,baromrelin,solarradiation,sis,sds,solarradday,lastRain,passkey,time,loc,date,batt1volts,tz,historical,local_time
1762466760000,4.4739,7.3819,0,0,1,161,67.1,77,59.64,67.1,30.01,30.0824,438,394200,12589,11724300,2025-11-02T16:51:00.000Z,7395c226de765e6694f274e64ffcfa1e,1762387200000,7395c226de765e6694f274e64ffcfa1e/daily/1762387200000.json,2025-11-06,,,,2025-11-06 14:06:00-08:00
1762465860000,4.2502,7.1582,0,0,1,171,66.7,78,59.62,66.7,30.01,30.0825,468,421200,12121,11330100,2025-11-02T16:51:00.000Z,7395c226de765e6694f274e64ffcfa1e,1762387200000,7395c226de765e6694f274e64ffcfa1e/daily/1762387200000.json,2025-11-06,,,,2025-11-06 13:51:00-08:00
1762464960000,4.0265,6.0397,0,0,1,171,66.7,77,59.25,66.7,30.02,30.0925,496,446400,11625,10908900,2025-11-02T16:51:00.000Z,7395c226de765e6694f274e64ffcfa1e,1762387200000,7395c226de765e6694f274e64ffcfa1e/daily/1762387200000.json,2025-11-06,,,,2025-11-06 13:36:00-08:00
1762464060000,3.8028,6.7108,0,0,1,175,66.9,77,59.45,66.9,30.03,30.1025,520,468000,11105,10462500,2025-11-02T16:51:00.000Z,7395c226de765e6694f274e64ffcfa1e,1762387200000,7395c226de765e6694f274e64ffcfa1e/daily/1762387200000.json,2025-11-06,4.38,,,2025-11-06 13:21:00-08:00
1762463160000,4.0265,6.9345,0,0,1,179,67.1,77,59.64,67.1,30.04,30.1125,542,487800,10563,9994500,2025-11-02T16:51:00.000Z,7395c226de765e6694f274e64ffcfa1e,1762387200000,7395c226de765e6694f274e64ffcfa1e/daily/1762387200000.json,2025-11-06,,,,2025-11-06 13:06:00-08:00
1762462260000,5.145,8.2767,0,0,1,165,66.4,78,59.32,66.4,30.04,30.1126,561,504900,8833,8454600,2025-11-02T16:51:00.000Z,7395c226de765e6694f274e64ffcfa1e,1762387200000,7395c226de765e6694f274e64ffcfa1e/daily/1762387200000.json,2025-11-06,,,,2025-11-06 12:51:00-08:00
1762461360000,5.3686,8.5004,0,0,1,172,66.6,78,59.52,66.6,30.04,30.1126,578,520200,9394,9001800,,7395c226de765e6694f274e64ffcfa1e,1762387200000,7395c226de765e6694f274e64ffcfa1e/daily/1762387200000.json,2025-11-06,,America/Los_Angeles,True,2025-11-06 12:36:00-08:00
1762460460000,5.3686,8.2767,0,0,1,176,66.9,77,59.45,66.9,30.05,30.1225,591,531900,9394,8481600,,7395c226de765e6694f274e64ffcfa1e,1762387200000,7395c226de765e6694f274e64ffcfa1e/daily/1762387200000.json,2025-11-06,,America/Los_Angeles,True,2025-11-06 12:21:00-08:00
1762459560000,5.145,8.5004,0,0,1,164,66.9,77,59.45,66.9,30.05,30.1225,599,539100,8234,7949700,2025-11-02T16:51:00.000Z,7395c226de765e6694f274e64ffcfa1e,1762387200000,7395c226de765e6694f274e64ffcfa1e/daily/1762387200000.json,2025-11-06,,,,2025-11-06 12:06:00-08:00
1762458660000,6.0397,10.0662,0,0,1,158,66.6,77,59.16,66.6,30.06,30.1326,603,542700,7631,7410600,2025-11-02T16:51:00.000Z,7395c226de765e6694f274e64ffcfa1e,1762387200000,7395c226de765e6694f274e64ffcfa1e/daily/1762387200000.json,2025-11-06,,,,2025-11-06 11:51:00-08:00
1762457760000,6.0397,10.0662,0,0,1,155,66.9,77,59.45,66.9,30.07,30.1426,602,541800,7029,6867900,2025-11-02T16:51:00.000Z,7395c226de765e6694f274e64ffcfa1e,1762387200000,7395c226de765e6694f274e64ffcfa1e/daily/1762387200000.json,2025-11-06,4.38,,,2025-11-06 11:36:00-08:00
1762456860000,6.2634,9.1714,0,0,1,162,66.2,78,59.13,66.2,30.08,30.1527,597,537300,6432,6326100,2025-11-02T16:51:00.000Z,7395c226de765e6694f274e64ffcfa1e,1762387200000,7395c226de765e6694f274e64ffcfa1e/daily/1762387200000.json,2025-11-06,,,,2025-11-06 11:21:00-08:00
1762455960000,5.816,10.961,0,0,1,153,67.6,75,59.39,67.6,30.08,30.1525,592,532800,5840,5788800,2025-11-02T16:51:00.000Z,7395c226de765e6694f274e64ffcfa1e,1762387200000,7395c226de765e6694f274e64ffcfa1e/daily/1762387200000.json,2025-11-06,,,,2025-11-06 11:06:00-08:00
1762455060000,5.3686,10.5136,0,0,1,133,67.8,74,59.2,67.8,30.09,30.1625,580,522000,5260,5256000,2025-11-02T16:51:00.000Z,7395c226de765e6694f274e64ffcfa1e,1762387200000,7395c226de765e6694f274e64ffcfa1e/daily/1762387200000.json,2025-11-06,,,,2025-11-06 10:51:00-08:00
1762454160000,6.7108,12.9742,0,0,1,129,67.5,75,59.29,67.5,30.09,30.1626,565,508500,4695,4734000,2025-11-02T16:51:00.000Z,7395c226de765e6694f274e64ffcfa1e,1762387200000,7395c226de765e6694f274e64ffcfa1e/daily/1762387200000.json,2025-11-06,4.39,,,2025-11-06 10:36:00-08:00
1762453260000,5.816,9.6188,0,0,1,142,66.9,77,59.45,66.9,30.1,30.1727,543,488700,4152,4225500,2025-11-02T16:51:00.000Z,7395c226de765e6694f274e64ffcfa1e,1762387200000,7395c226de765e6694f274e64ffcfa1e/daily/1762387200000.json,2025-11-06,,,,2025-11-06 10:21:00-08:00
1762452360000,6.2634,9.8425,0,0,1,155,66.2,78,59.13,66.2,30.1,30.1728,520,468000,3632,3736800,2025-11-02T16:51:00.000Z,7395c226de765e6694f274e64ffcfa1e,1762387200000,7395c226de765e6694f274e64ffcfa1e/daily/1762387200000.json,2025-11-06,,,,2025-11-06 10:06:00-08:00
1762451460000,5.5923,8.2767,0,0,1,160,66.2,78,59.13,66.2,30.1,30.1728,494,444600,3138,3268800,2025-11-02T16:51:00.000Z,7395c226de765e6694f274e64ffcfa1e,1762387200000,7395c226de765e6694f274e64ffcfa1e/daily/1762387200000.json,2025-11-06,,,,2025-11-06 09:51:00-08:00
1762450560000,4.9213,9.1714,0,0,1,155,66.4,77,58.96,66.4,30.1,30.1727,468,421200,2268,2462400,2025-11-02T16:51:00.000Z,7395c226de765e6694f274e64ffcfa1e,1762387200000,7395c226de765e6694f274e64ffcfa1e/daily/1762387200000.json,2025-11-06,4.44,,,2025-11-06 09:36:00-08:00
1762449660000,4.4739,8.053,0,0,1,129,65.8,77,58.38,65.8,30.1,30.1728,437,393300,1831,2041200,2025-11-02T16:51:00.000Z,7395c226de765e6694f274e64ffcfa1e,1762387200000,7395c226de765e6694f274e64ffcfa1e/daily/1762387200000.json,2025-11-06,,,,2025-11-06 09:21:00-08:00
1762448760000,5.3686,9.1714,0,0,1,136,65.7,77,58.29,65.7,30.1,30.1728,402,361800,2736,2009700,,7395c226de765e6694f274e64ffcfa1e,1762387200000,7395c226de765e6694f274e64ffcfa1e/daily/1762387200000.json,2025-11-06,,America/Los_Angeles,True,2025-11-06 09:06:00-08:00
1762447860000,3.3554,5.816,0,0,1,162,63.7,80,57.41,63.7,30.11,30.1831,362,325800,1469,1647900,2025-11-02T16:51:00.000Z,7395c226de765e6694f274e64ffcfa1e,1762387200000,7395c226de765e6694f274e64ffcfa1e/daily/1762387200000.json,2025-11-06,,,,2025-11-06 08:51:00-08:00
1762446960000,1.7895,5.5923,0,0,1,153,63.5,81,57.56,63.5,30.11,30.1832,322,289800,1147,1322100,2025-11-02T16:51:00.000Z,7395c226de765e6694f274e64ffcfa1e,1762387200000,7395c226de765e6694f274e64ffcfa1e/daily/1762387200000.json,2025-11-06,4.53,,,2025-11-06 08:36:00-08:00
1762446060000,0.6711,2.4606,0,0,1,125,62.4,83,57.16,62.4,30.11,30.1833,281,252900,866,1032300,2025-11-02T16:51:00.000Z,7395c226de765e6694f274e64ffcfa1e,1762387200000,7395c226de765e6694f274e64ffcfa1e/daily/1762387200000.json,2025-11-06,,,,2025-11-06 08:21:00-08:00
1762445160000,0.2237,3.1317,0,0,1,125,60.6,88,57.02,60.6,30.11,30.1836,240,216000,626,779400,2025-11-02T16:51:00.000Z,7395c226de765e6694f274e64ffcfa1e,1762387200000,7395c226de765e6694f274e64ffcfa1e/daily/1762387200000.json,2025-11-06,,,,2025-11-06 08:06:00-08:00
1762444260000,0.0,0.0,0,0,1,125,57.6,90,54.69,57.6,30.11,30.184,200,180000,426,563400,2025-11-02T16:51:00.000Z,7395c226de765e6694f274e64ffcfa1e,1762387200000,7395c226de765e6694f274e64ffcfa1e/daily/1762387200000.json,2025-11-06,,,,2025-11-06 07:51:00-08:00
1762443360000,0.0,4.0265,0,0,1,124,56.1,92,53.81,56.1,30.11,30.1842,165,148500,261,383400,2025-11-02T16:51:00.000Z,7395c226de765e6694f274e64ffcfa1e,1762387200000,7395c226de765e6694f274e64ffcfa1e/daily/1762387200000.json,2025-11-06,4.37,,,2025-11-06 07:36:00-08:00
1762442460000,0.2237,7.8293,0,0,1,71,55.0,94,53.3,55.0,30.11,30.1844,128,115200,133,234900,2025-11-02T16:51:00.000Z,7395c226de765e6694f274e64ffcfa1e,1762387200000,7395c226de765e6694f274e64ffcfa1e/daily/1762387200000.json,2025-11-06,,,,2025-11-06 07:21:00-08:00
1762441560000,0.0,0.0,0,0,1,67,53.2,93,51.23,53.2,30.11,30.1846,84,75600,49,119700,2025-11-02T16:51:00.000Z,7395c226de765e6694f274e64ffcfa1e,1762387200000,7395c226de765e6694f274e64ffcfa1e/daily/1762387200000.json,2025-11-06,,,,2025-11-06 07:06:00-08:00
1762440660000,0.0,2.4606,0,0,1,67,52.7,94,51.02,52.7,30.1,30.1747,41,36900,8,44100,2025-11-02T16:51:00.000Z,7395c226de765e6694f274e64ffcfa1e,1762387200000,7395c226de765e6694f274e64ffcfa1e/daily/1762387200000.json,2025-11-06,,,,2025-11-06 06:51:00-08:00
1762439760000,0.0,0.0,0,0,1,67,52.3,94,50.62,52.3,30.1,30.1747,8,7200,0,7200,2025-11-02T16:51:00.000Z,7395c226de765e6694f274e64ffcfa1e,1762387200000,7395c226de765e6694f274e64ffcfa1e/daily/1762387200000.json,2025-11-06,4.22,,,2025-11-06 06:36:00-08:00
1762438860000,0.0,0.0,0,0,1,67,52.3,93,50.34,52.3,30.09,30.1647,0,0,0,0,2025-11-02T16:51:00.000Z,7395c226de765e6694f274e64ffcfa1e,1762387200000,7395c226de765e6694f274e64ffcfa1e/daily/1762387200000.json,2025-11-06,,,,2025-11-06 06:21:00-08:00
1762437960000,0.0,0.0,0,0,1,67,53.8,93,51.82,53.8,30.09,30.1645,0,0,0,0,2025-11-02T16:51:00.000Z,7395c226de765e6694f274e64ffcfa1e,1762387200000,7395c226de765e6694f274e64ffcfa1e/daily/1762387200000.json,2025-11-06,,,,2025-11-06 06:06:00-08:00
1762437060000,0.0,0.0,0,0,1,67,53.8,92,51.53,53.8,30.09,30.1645,0,0,0,0,2025-11-02T16:51:00.000Z,7395c226de765e6694f274e64ffcfa1e,1762387200000,7395c226de765e6694f274e64ffcfa1e/daily/1762387200000.json,2025-11-06,,,,2025-11-06 05:51:00-08:00
1762436160000,0.0,0.0,0,0,1,67,53.8,92,51.53,53.8,30.09,30.1645,0,0,0,0,2025-11-02T16:51:00.000Z,7395c226de765e6694f274e64ffcfa1e,1762387200000,7395c226de765e6694f274e64ffcfa1e/daily/1762387200000.json,2025-11-06,4.25,,,2025-11-06 05:36:00-08:00
1762435260000,0.2237,1.3422,0,0,1,67,54.0,92,51.73,54.0,30.09,30.1645,0,0,0,0,2025-11-02T16:51:00.000Z,7395c226de765e6694f274e64ffcfa1e,1762387200000,7395c226de765e6694f274e64ffcfa1e/daily/1762387200000.json,2025-11-06,,,,2025-11-06 05:21:00-08:00
1762434360000,0.4474,1.7895,0,0,1,67,53.6,92,51.33,53.6,30.09,30.1645,0,0,0,0,2025-11-02T16:51:00.000Z,7395c226de765e6694f274e64ffcfa1e,1762387200000,7395c226de765e6694f274e64ffcfa1e/daily/1762387200000.json,2025-11-06,,,,2025-11-06 05:06:00-08:00
1762433460000,0.4474,2.4606,0,0,1,67,53.8,92,51.53,53.8,30.09,30.1645,0,0,0,0,2025-11-02T16:51:00.000Z,7395c226de765e6694f274e64ffcfa1e,1762387200000,7395c226de765e6694f274e64ffcfa1e/daily/1762387200000.json,2025-11-06,,,,2025-11-06 04:51:00-08:00
1762432560000,0.4474,1.5659,0,0,1,67,53.8,92,51.53,53.8,30.1,30.1745,0,0,0,0,2025-11-02T16:51:00.000Z,7395c226de765e6694f274e64ffcfa1e,1762387200000,7395c226de765e6694f274e64ffcfa1e/daily/1762387200000.json,2025-11-06,4.25,,,2025-11-06 04:36:00-08:00
1762431660000,0.4474,2.2369,0,0,1,67,54.1,91,51.53,54.1,30.1,30.1745,0,0,0,0,2025-11-02T16:51:00.000Z,7395c226de765e6694f274e64ffcfa1e,1762387200000,7395c226de765e6694f274e64ffcfa1e/daily/1762387200000.json,2025-11-06,,,,2025-11-06 04:21:00-08:00
1762430760000,0.4474,2.2369,0,0,1,67,54.3,91,51.73,54.3,30.11,30.1845,0,0,0,0,2025-11-02T16:51:00.000Z,7395c226de765e6694f274e64ffcfa1e,1762387200000,7395c226de765e6694f274e64ffcfa1e/daily/1762387200000.json,2025-11-06,,,,2025-11-06 04:06:00-08:00
1762429860000,0.0,1.1185,0,0,1,67,54.7,90,51.82,54.7,30.11,30.1844,0,0,0,0,2025-11-02T16:51:00.000Z,7395c226de765e6694f274e64ffcfa1e,1762387200000,7395c226de765e6694f274e64ffcfa1e/daily/1762387200000.json,2025-11-06,,,,2025-11-06 03:51:00-08:00
1762428960000,0.0,0.0,0,0,1,67,54.7,90,51.82,54.7,30.11,30.1844,0,0,0,0,2025-11-02T16:51:00.000Z,7395c226de765e6694f274e64ffcfa1e,1762387200000,7395c226de765e6694f274e64ffcfa1e/daily/1762387200000.json,2025-11-06,4.26,,,2025-11-06 03:36:00-08:00
1762428060000,0.4474,2.0132,0,0,1,67,54.5,89,51.32,54.5,30.12,30.1945,0,0,0,0,2025-11-02T16:51:00.000Z,7395c226de765e6694f274e64ffcfa1e,1762387200000,7395c226de765e6694f274e64ffcfa1e/daily/1762387200000.json,2025-11-06,,,,2025-11-06 03:21:00-08:00
1762427160000,0.0,1.3422,0,0,1,67,55.0,88,51.51,55.0,30.12,30.1944,0,0,0,0,2025-11-02T16:51:00.000Z,7395c226de765e6694f274e64ffcfa1e,1762387200000,7395c226de765e6694f274e64ffcfa1e/daily/1762387200000.json,2025-11-06,,,,2025-11-06 03:06:00-08:00
1762426260000,0.0,1.7895,0,0,1,67,55.2,88,51.71,55.2,30.12,30.1944,0,0,0,0,2025-11-02T16:51:00.000Z,7395c226de765e6694f274e64ffcfa1e,1762387200000,7395c226de765e6694f274e64ffcfa1e/daily/1762387200000.json,2025-11-06,,,,2025-11-06 02:51:00-08:00
1762425360000,0.0,1.5659,0,0,1,67,55.0,88,51.51,55.0,30.12,30.1944,0,0,0,0,2025-11-02T16:51:00.000Z,7395c226de765e6694f274e64ffcfa1e,1762387200000,7395c226de765e6694f274e64ffcfa1e/daily/1762387200000.json,2025-11-06,4.27,,,2025-11-06 02:36:00-08:00
