dateutc,windspeedmph,windgustmph,hourlyrainin,dailyrainin,trustdevicetime,winddir,tempf,humidity,dewPoint,feelsLike,baromabsin,baromrelin,solarradiation,sis,sds,solarradday,tz,historical,passkey,time,loc,date,batt1volts,lastRain,local_time
1752561960000,0.6711,1.7895,0,0,1,213,57.0,98,56.44,57.0,29.96,30.0571,0,0,69,6334200,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1752537600000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1752537600000.json,2025-07-14,,,2025-07-14 23:46:00-07:00
1752561060000,0.8948,1.5659,0,0,1,213,57.2,98,56.64,57.2,29.96,30.0571,0,0,69,6334200,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1752537600000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1752537600000.json,2025-07-14,,,2025-07-14 23:31:00-07:00
1752560160000,0.0,1.3422,0,0,1,213,57.2,98,56.64,57.2,29.95,30.047,0,0,69,6334200,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1752537600000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1752537600000.json,2025-07-14,4.27,,2025-07-14 23:16:00-07:00
1752559260000,1.3422,2.0132,0,0,1,213,57.2,98,56.64,57.2,29.95,30.047,0,0,69,6334200,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1752537600000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1752537600000.json,2025-07-14,,,2025-07-14 23:01:00-07:00
1752558360000,0.4474,1.5659,0,0,1,213,57.4,98,56.84,57.4,29.95,30.047,0,0,69,6334200,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1752537600000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1752537600000.json,2025-07-14,,,2025-07-14 22:46:00-07:00
1752557460000,0.4474,1.7895,0,0,1,213,57.4,98,56.84,57.4,29.95,30.047,0,0,69,6334200,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1752537600000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1752537600000.json,2025-07-14,,,2025-07-14 22:31:00-07:00
1752556560000,0.8948,2.0132,0,0,1,213,57.6,97,56.75,57.6,29.95,30.0469,0,0,69,6334200,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1752537600000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1752537600000.json,2025-07-14,4.28,,2025-07-14 22:16:00-07:00
1752555660000,0.6711,2.0132,0,0,1,213,57.7,97,56.85,57.7,29.94,30.0369,0,0,69,6334200,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1752537600000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1752537600000.json,2025-07-14,,,2025-07-14 22:01:00-07:00
1752554760000,0.4474,2.0132,0,0,1,213,57.7,97,56.85,57.7,29.94,30.0369,0,0,69,6334200,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1752537600000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1752537600000.json,2025-07-14,,,2025-07-14 21:46:00-07:00
1752553860000,0.2237,2.0132,0,0,1,213,57.9,97,57.05,57.9,29.93,30.0268,0,0,69,6334200,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1752537600000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1752537600000.json,2025-07-14,,,2025-07-14 21:31:00-07:00
1752552960000,0.2237,1.7895,0,0,1,213,57.9,97,57.05,57.9,29.93,30.0268,0,0,69,6334200,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1752537600000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1752537600000.json,2025-07-14,4.29,,2025-07-14 21:16:00-07:00
1752552060000,0.8948,2.4606,0,0,1,213,57.9,97,57.05,57.9,29.93,30.0268,0,0,69,6334200,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1752537600000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1752537600000.json,2025-07-14,,,2025-07-14 21:01:00-07:00
1752551160000,0.8948,2.4606,0,0,1,213,58.1,96,56.96,58.1,29.92,30.0168,0,0,69,6334200,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1752537600000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1752537600000.json,2025-07-14,,,2025-07-14 20:46:00-07:00
1752550260000,0.6711,2.6843,0,0,1,213,58.3,96,57.16,58.3,29.92,30.0167,0,0,69,6334200,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1752537600000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1752537600000.json,2025-07-14,,,2025-07-14 20:31:00-07:00
1752549360000,0.8948,2.908,0,0,1,213,58.5,95,57.07,58.5,29.91,30.0066,0,0,69,6334200,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1752537600000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1752537600000.json,2025-07-14,4.29,,2025-07-14 20:16:00-07:00
1752548460000,1.5659,3.5791,0,0,1,213,58.6,95,57.17,58.6,29.91,30.0066,1,180,69,6334200,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1752537600000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1752537600000.json,2025-07-14,,,2025-07-14 20:01:00-07:00
1752547560000,1.3422,3.1317,0,0,1,213,58.8,94,57.08,58.8,29.91,30.0066,5,900,69,6333300,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1752537600000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1752537600000.json,2025-07-14,,,2025-07-14 19:46:00-07:00
1752546660000,1.3422,3.5791,0,0,1,213,59.4,93,57.37,59.4,29.91,30.0065,9,1620,69,6328800,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1752537600000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1752537600000.json,2025-07-14,,,2025-07-14 19:31:00-07:00
1752545760000,1.7895,4.4739,0,0,1,213,59.9,92,57.57,59.9,29.91,30.0064,13,2340,69,6320700,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1752537600000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1752537600000.json,2025-07-14,4.29,,2025-07-14 19:16:00-07:00
1752544860000,1.3422,4.0265,0,0,1,213,60.3,91,57.66,60.3,29.91,30.0063,19,3420,69,6309000,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1752537600000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1752537600000.json,2025-07-14,,,2025-07-14 19:01:00-07:00
1752543960000,1.5659,4.2502,0,0,1,213,60.8,90,57.85,60.8,29.91,30.0062,29,5220,69,6291900,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1752537600000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1752537600000.json,2025-07-14,,,2025-07-14 18:46:00-07:00
1752543060000,2.4606,5.145,0,0,1,213,61.2,89,57.93,61.2,29.91,30.0061,35,6300,69,6265800,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1752537600000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1752537600000.json,2025-07-14,,,2025-07-14 18:31:00-07:00
1752542160000,1.3422,4.4739,0,0,1,213,61.5,88,57.91,61.5,29.91,30.0061,47,8460,69,6234300,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1752537600000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1752537600000.json,2025-07-14,4.3,,2025-07-14 18:16:00-07:00
1752541260000,2.0132,4.6976,0,0,1,213,61.9,88,58.3,61.9,29.91,30.006,50,9000,69,6192000,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1752537600000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1752537600000.json,2025-07-14,,,2025-07-14 18:01:00-07:00
1752540360000,1.7895,5.145,0,0,1,213,62.1,87,58.18,62.1,29.92,30.016,65,11700,69,6147000,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1752537600000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1752537600000.json,2025-07-14,,,2025-07-14 17:46:00-07:00
1752539460000,2.908,5.3686,0,0,1,213,62.6,86,58.35,62.6,29.92,30.0159,71,12780,69,6088500,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1752537600000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1752537600000.json,2025-07-14,,,2025-07-14 17:31:00-07:00
1752538560000,2.4606,5.5923,0,0,1,213,63.0,86,58.74,63.0,29.92,30.0158,81,14580,69,6024600,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1752537600000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1752537600000.json,2025-07-14,4.31,,2025-07-14 17:16:00-07:00
1752537660000,2.908,5.145,0,0,1,213,63.1,85,58.51,63.1,29.92,30.0158,86,15480,69,5951700,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1752537600000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1752537600000.json,2025-07-14,,,2025-07-14 17:01:00-07:00
1752536760000,2.4606,4.4739,0,0,1,213,63.9,84,58.97,63.9,29.93,30.0257,105,18900,69,5874300,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1752451200000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1752451200000.json,2025-07-14,,,2025-07-14 16:46:00-07:00
1752535860000,2.0132,4.4739,0,0,1,193,64.4,82,58.78,64.4,29.93,30.0256,105,18900,69,5779800,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1752451200000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1752451200000.json,2025-07-14,,,2025-07-14 16:31:00-07:00
1752534960000,1.5659,4.2502,0,0,1,182,64.9,81,58.92,64.9,29.94,30.0356,77,13860,69,5685300,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1752451200000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1752451200000.json,2025-07-14,4.31,,2025-07-14 16:16:00-07:00
