dateutc,windspeedmph,windgustmph,hourlyrainin,dailyrainin,trustdevicetime,winddir,tempf,humidity,baromabsin,baromrelin,solarradiation,sis,sds,solarradday,tz,historical,feelsLike,dewPoint,passkey,time,loc,date,batt1volts,local_time
1740901500000,0.0,0.0,0,0,1,28,54.0,90,30.1,30.1981,0,0,0,5460300,America/Los_Angeles,True,54.0,51.13,184b25e1e4b0679445bdc4f9f9a9c3f0,1740873600000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1740873600000.json,2025-03-01,,2025-03-01 23:45:00-08:00
1740900600000,0.0,0.0,0,0,1,28,53.6,90,30.09,30.1882,0,0,0,5460300,America/Los_Angeles,True,53.6,50.74,184b25e1e4b0679445bdc4f9f9a9c3f0,1740873600000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1740873600000.json,2025-03-01,4.04,2025-03-01 23:30:00-08:00
1740899700000,0.0,0.0,0,0,1,28,53.2,90,30.09,30.1882,0,0,0,5460300,America/Los_Angeles,True,53.2,50.34,184b25e1e4b0679445bdc4f9f9a9c3f0,1740873600000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1740873600000.json,2025-03-01,,2025-03-01 23:15:00-08:00
1740898800000,0.0,0.0,0,0,1,28,53.8,88,30.08,30.1781,0,0,0,5460300,America/Los_Angeles,True,53.8,50.33,184b25e1e4b0679445bdc4f9f9a9c3f0,1740873600000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1740873600000.json,2025-03-01,,2025-03-01 23:00:00-08:00
1740897900000,0.0,0.0,0,0,1,28,54.3,88,30.07,30.168,0,0,0,5460300,America/Los_Angeles,True,54.3,50.82,184b25e1e4b0679445bdc4f9f9a9c3f0,1740873600000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1740873600000.json,2025-03-01,,2025-03-01 22:45:00-08:00
1740897000000,0.0,2.0132,0,0,1,28,54.9,87,30.06,30.1578,0,0,0,5460300,America/Los_Angeles,True,54.9,51.1,184b25e1e4b0679445bdc4f9f9a9c3f0,1740873600000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1740873600000.json,2025-03-01,4.04,2025-03-01 22:30:00-08:00
1740896100000,1.1185,2.908,0,0,1,28,55.0,87,30.04,30.1377,0,0,0,5460300,America/Los_Angeles,True,55.0,51.2,184b25e1e4b0679445bdc4f9f9a9c3f0,1740873600000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1740873600000.json,2025-03-01,,2025-03-01 22:15:00-08:00
1740895200000,0.8948,2.4606,0,0,1,28,55.2,86,30.04,30.1377,0,0,0,5460300,America/Los_Angeles,True,55.2,51.09,184b25e1e4b0679445bdc4f9f9a9c3f0,1740873600000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1740873600000.json,2025-03-01,,2025-03-01 22:00:00-08:00
1740894300000,0.2237,2.0132,0,0,1,28,55.0,86,30.04,30.1377,0,0,0,5460300,America/Los_Angeles,True,55.0,50.89,184b25e1e4b0679445bdc4f9f9a9c3f0,1740873600000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1740873600000.json,2025-03-01,,2025-03-01 21:45:00-08:00
1740893400000,1.3422,3.8028,0,0,1,28,55.0,86,30.03,30.1277,0,0,0,5460300,America/Los_Angeles,True,55.0,50.89,184b25e1e4b0679445bdc4f9f9a9c3f0,1740873600000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1740873600000.json,2025-03-01,4.05,2025-03-01 21:30:00-08:00
1740892500000,2.4606,3.8028,0,0,1,28,55.0,86,30.03,30.1277,0,0,0,5460300,America/Los_Angeles,True,55.0,50.89,184b25e1e4b0679445bdc4f9f9a9c3f0,1740873600000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1740873600000.json,2025-03-01,,2025-03-01 21:15:00-08:00
1740891600000,0.8948,2.4606,0,0,1,28,55.2,86,30.02,30.1176,0,0,0,5460300,America/Los_Angeles,True,55.2,51.09,184b25e1e4b0679445bdc4f9f9a9c3f0,1740873600000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1740873600000.json,2025-03-01,,2025-03-01 21:00:00-08:00
1740890700000,0.8948,2.6843,0,0,1,28,55.4,87,30.01,30.1076,0,0,0,5460300,America/Los_Angeles,True,55.4,51.59,184b25e1e4b0679445bdc4f9f9a9c3f0,1740873600000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1740873600000.json,2025-03-01,,2025-03-01 20:45:00-08:00
1740889800000,1.3422,2.908,0,0,1,28,55.2,86,30.01,30.1076,0,0,0,5460300,America/Los_Angeles,True,55.2,51.09,184b25e1e4b0679445bdc4f9f9a9c3f0,1740873600000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1740873600000.json,2025-03-01,4.05,2025-03-01 20:30:00-08:00
1740888900000,1.3422,3.5791,0,0,1,28,55.4,85,30.01,30.1076,0,0,0,5460300,America/Los_Angeles,True,55.4,50.97,184b25e1e4b0679445bdc4f9f9a9c3f0,1740873600000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1740873600000.json,2025-03-01,,2025-03-01 20:15:00-08:00
1740888000000,0.0,0.0,0,0,1,28,55.6,85,30.01,30.1075,0,0,0,5460300,America/Los_Angeles,True,55.6,51.16,184b25e1e4b0679445bdc4f9f9a9c3f0,1740873600000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1740873600000.json,2025-03-01,,2025-03-01 20:00:00-08:00
