dateutc,windspeedmph,windgustmph,hourlyrainin,dailyrainin,trustdevicetime,winddir,tempf,humidity,dewPoint,feelsLike,baromabsin,baromrelin,solarradiation,sis,sds,solarradday,tz,historical,passkey,time,loc,date,batt1volts,local_time
1756009020000,0.0,0.0,0,0,1,238,66.7,89,63.35,66.7,29.85,29.9449,0,0,3,6499800,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1755993600000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1755993600000.json,2025-08-23,,2025-08-23 21:17:00-07:00
1756008120000,0.0,0.0,0,0,1,238,66.9,89,63.55,66.9,29.85,29.9449,0,0,3,6499800,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1755993600000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1755993600000.json,2025-08-23,,2025-08-23 21:02:00-07:00
1756007220000,0.8948,1.5659,0,0,1,238,67.3,89,63.94,67.3,29.85,29.9448,0,0,3,6499800,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1755993600000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1755993600000.json,2025-08-23,,2025-08-23 20:47:00-07:00
1756006320000,0.2237,1.5659,0,0,1,238,67.6,89,64.24,67.6,29.85,29.9448,0,0,3,6499800,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1755993600000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1755993600000.json,2025-08-23,4.34,2025-08-23 20:32:00-07:00
1756005420000,1.5659,2.4606,0,0,1,238,67.8,88,64.11,67.8,29.85,29.9447,0,0,3,6499800,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1755993600000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1755993600000.json,2025-08-23,,2025-08-23 20:17:00-07:00
1756004520000,0.6711,2.2369,0,0,1,238,68.2,87,64.18,68.81,29.84,29.9346,0,0,3,6499800,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1755993600000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1755993600000.json,2025-08-23,,2025-08-23 20:02:00-07:00
1756003620000,1.5659,2.6843,0,0,1,238,68.4,86,64.04,68.98,29.84,29.9346,0,0,3,6499800,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1755993600000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1755993600000.json,2025-08-23,,2025-08-23 19:47:00-07:00
1756002720000,0.2237,2.0132,0,0,1,238,68.7,85,64.0,69.27,29.84,29.9346,1,180,3,6499800,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1755993600000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1755993600000.json,2025-08-23,4.34,2025-08-23 19:32:00-07:00
1756001820000,1.7895,2.4606,0,0,1,238,69.3,84,64.25,69.88,29.85,29.9445,4,720,3,6498900,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1755993600000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1755993600000.json,2025-08-23,,2025-08-23 19:17:00-07:00
1756000920000,1.5659,2.908,0,0,1,238,70.0,82,64.24,70.55,29.85,29.9444,7,1260,3,6495300,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1755993600000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1755993600000.json,2025-08-23,,2025-08-23 19:02:00-07:00
1756000020000,1.7895,3.5791,0,0,1,238,70.3,79,63.47,70.74,29.85,29.9443,10,1800,3,6489000,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1755993600000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1755993600000.json,2025-08-23,4.35,2025-08-23 18:47:00-07:00
1755999120000,1.7895,3.1317,0,0,1,238,70.9,77,63.32,71.31,29.85,29.9442,14,2520,3,6480000,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1755993600000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1755993600000.json,2025-08-23,,2025-08-23 18:32:00-07:00
1755998220000,2.2369,3.8028,0,0,1,238,71.8,73,62.67,72.11,29.86,29.9541,18,3240,3,6467400,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1755993600000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1755993600000.json,2025-08-23,,2025-08-23 18:17:00-07:00
1755997320000,2.0132,4.4739,0,0,1,238,71.4,72,61.89,71.62,29.86,29.9541,22,3960,3,6451200,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1755993600000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1755993600000.json,2025-08-23,,2025-08-23 18:02:00-07:00
1755996420000,1.3422,4.0265,0,0,1,238,70.5,76,62.56,70.82,29.87,29.9643,25,4500,3,6431400,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1755993600000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1755993600000.json,2025-08-23,4.36,2025-08-23 17:47:00-07:00
1755995520000,0.4474,2.908,0,0,1,231,69.6,80,63.15,70.02,29.87,29.9645,29,5220,3,6408900,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1755993600000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1755993600000.json,2025-08-23,,2025-08-23 17:32:00-07:00
1755994620000,1.5659,4.4739,0,0,1,221,69.4,81,63.31,69.85,29.88,29.9746,32,5760,3,6382800,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1755993600000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1755993600000.json,2025-08-23,,2025-08-23 17:17:00-07:00
1755993720000,2.4606,5.145,0,0,1,221,70.0,80,63.54,70.46,29.88,29.9745,38,6840,3,6354000,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1755993600000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1755993600000.json,2025-08-23,,2025-08-23 17:02:00-07:00
1755992820000,2.6843,5.5923,0,0,1,221,70.3,79,63.47,70.74,29.87,29.9644,49,8820,3,6319800,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1755907200000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1755907200000.json,2025-08-23,4.37,2025-08-23 16:47:00-07:00
1755991920000,3.3554,5.145,0,0,1,221,70.5,78,63.3,70.92,29.87,29.9643,69,12420,3,6275700,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1755907200000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1755907200000.json,2025-08-23,,2025-08-23 16:32:00-07:00
1755991020000,3.3554,5.816,0,0,1,220,71.1,77,63.51,71.53,29.88,29.9743,92,16560,3,6213600,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1755907200000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1755907200000.json,2025-08-23,,2025-08-23 16:17:00-07:00
1755990120000,2.4606,6.7108,0,0,1,206,71.8,78,64.56,72.35,29.88,29.9741,115,20700,3,6130800,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1755907200000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1755907200000.json,2025-08-23,,2025-08-23 16:02:00-07:00
1755989220000,3.1317,6.0397,0,0,1,224,72.5,76,64.49,73.02,29.88,29.974,137,24660,3,6027300,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1755907200000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1755907200000.json,2025-08-23,4.41,2025-08-23 15:47:00-07:00
1755988320000,2.0132,5.3686,0,0,1,198,73.2,74,64.4,73.7,29.89,29.9839,159,28620,3,5904000,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1755907200000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1755907200000.json,2025-08-23,,2025-08-23 15:32:00-07:00
1755987420000,0.6711,4.0265,0,0,1,198,73.8,72,64.19,74.26,29.9,29.9938,331,59580,3,5760900,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1755907200000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1755907200000.json,2025-08-23,,2025-08-23 15:17:00-07:00
1755986520000,2.2369,3.8028,0,0,1,198,73.9,72,64.29,74.37,29.91,30.0039,191,34380,3,5463000,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1755907200000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1755907200000.json,2025-08-23,,2025-08-23 15:02:00-07:00
1755985620000,2.2369,4.2502,0,0,1,198,73.4,74,64.6,73.92,29.92,30.014,356,64080,3,5291100,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1755907200000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1755907200000.json,2025-08-23,4.53,2025-08-23 14:47:00-07:00
1755984720000,2.4606,4.0265,0,0,1,198,72.0,79,65.12,72.61,29.93,30.0243,165,29700,3,4970700,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1755907200000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1755907200000.json,2025-08-23,,2025-08-23 14:32:00-07:00
1755983820000,1.5659,3.5791,0,0,1,198,70.9,79,64.05,71.4,29.92,30.0144,145,26100,3,4822200,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1755907200000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1755907200000.json,2025-08-23,,2025-08-23 14:17:00-07:00
1755982920000,2.0132,4.0265,0,0,1,197,70.0,81,63.89,70.51,29.92,30.0146,109,19620,3,4691700,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1755907200000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1755907200000.json,2025-08-23,,2025-08-23 14:02:00-07:00
1755982020000,0.8948,4.6976,0,0,1,196,69.1,83,63.71,69.61,29.92,30.0147,136,24480,3,4593600,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1755907200000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1755907200000.json,2025-08-23,4.39,2025-08-23 13:47:00-07:00
1755981120000,1.1185,6.2634,0,0,1,195,69.1,84,64.05,69.66,29.92,30.0147,117,21060,3,4471200,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1755907200000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1755907200000.json,2025-08-23,,2025-08-23 13:32:00-07:00
1755980220000,1.3422,3.5791,0,0,1,193,69.4,82,63.66,69.89,29.93,30.0247,117,21060,3,4365900,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1755907200000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1755907200000.json,2025-08-23,,2025-08-23 13:17:00-07:00
1755979320000,2.0132,4.4739,0,0,1,193,69.6,82,63.85,70.11,29.92,30.0146,157,28260,3,4260600,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1755907200000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1755907200000.json,2025-08-23,,2025-08-23 13:02:00-07:00
1755978420000,2.2369,4.2502,0,0,1,193,70.3,81,64.18,70.84,29.91,30.0045,192,34560,3,4119300,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1755907200000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1755907200000.json,2025-08-23,4.5,2025-08-23 12:47:00-07:00
1755977520000,2.6843,4.6976,0,0,1,193,71.1,80,64.61,71.67,29.91,30.0043,286,51480,3,3946500,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1755907200000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1755907200000.json,2025-08-23,,2025-08-23 12:32:00-07:00
1755976620000,3.3554,4.4739,0,0,1,193,72.1,78,64.85,72.68,29.9,29.9941,383,68940,3,3689100,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1755907200000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1755907200000.json,2025-08-23,,2025-08-23 12:17:00-07:00
1755975720000,2.6843,4.0265,0,0,1,193,72.7,77,65.06,73.29,29.9,29.994,248,44640,3,3344400,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1755907200000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1755907200000.json,2025-08-23,,2025-08-23 12:02:00-07:00
1755974820000,2.4606,4.0265,0,0,1,193,72.7,77,65.06,73.29,29.9,29.994,221,39780,3,3121200,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1755907200000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1755907200000.json,2025-08-23,4.56,2025-08-23 11:47:00-07:00
1755973920000,2.4606,4.4739,0,0,1,193,72.7,76,64.69,73.24,29.91,30.0041,247,44460,3,2922300,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1755907200000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1755907200000.json,2025-08-23,,2025-08-23 11:32:00-07:00
1755973020000,2.4606,4.2502,0,0,1,193,72.1,77,64.48,72.63,29.91,30.0042,431,77580,3,2700000,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1755907200000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1755907200000.json,2025-08-23,,2025-08-23 11:17:00-07:00
1755972120000,2.0132,3.3554,0,0,1,193,70.9,79,64.05,71.4,29.92,30.0144,434,78120,3,2312100,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1755907200000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1755907200000.json,2025-08-23,,2025-08-23 11:02:00-07:00
1755971220000,2.2369,3.1317,0,0,1,193,70.5,80,64.02,71.01,29.92,30.0145,246,44280,3,1921500,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1755907200000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1755907200000.json,2025-08-23,4.62,2025-08-23 10:47:00-07:00
1755970320000,2.2369,3.3554,0,0,1,193,70.2,81,64.09,70.73,29.92,30.0145,334,60120,3,1700100,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1755907200000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1755907200000.json,2025-08-23,,2025-08-23 10:32:00-07:00
1755969420000,2.0132,3.5791,0,0,1,193,69.3,83,63.91,69.83,29.93,30.0247,582,104760,3,1399500,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1755907200000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1755907200000.json,2025-08-23,,2025-08-23 10:17:00-07:00
1755968520000,1.7895,3.1317,0,0,1,193,68.4,85,63.71,68.94,29.94,30.0349,400,72000,3,875700,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1755907200000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1755907200000.json,2025-08-23,,2025-08-23 10:02:00-07:00
1755967620000,1.3422,3.1317,0,0,1,193,67.6,87,63.59,67.6,29.94,30.0351,153,27540,3,515700,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1755907200000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1755907200000.json,2025-08-23,4.33,2025-08-23 09:47:00-07:00
1755966720000,1.1185,3.1317,0,0,1,193,66.7,90,63.67,66.7,29.94,30.0352,109,19620,3,378000,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1755907200000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1755907200000.json,2025-08-23,,2025-08-23 09:32:00-07:00
1755965820000,0.6711,2.908,0,0,1,193,66.0,91,63.29,66.0,29.94,30.0354,111,19980,3,279900,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1755907200000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1755907200000.json,2025-08-23,,2025-08-23 09:17:00-07:00
1755964920000,1.7895,3.1317,0,0,1,193,65.8,92,63.41,65.8,29.94,30.0354,49,8820,3,180000,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1755907200000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1755907200000.json,2025-08-23,,2025-08-23 09:02:00-07:00
1755964020000,2.0132,2.908,0,0,1,193,65.5,93,63.42,65.5,29.94,30.0355,36,6480,3,135900,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1755907200000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1755907200000.json,2025-08-23,4.31,2025-08-23 08:47:00-07:00
1755963120000,1.3422,2.6843,0,0,1,193,64.4,95,62.93,64.4,29.94,30.0357,30,5400,3,103500,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1755907200000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1755907200000.json,2025-08-23,,2025-08-23 08:32:00-07:00
1755962220000,0.0,0.0,0,0,1,193,63.1,96,61.94,63.1,29.94,30.0359,26,4680,3,76500,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1755907200000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1755907200000.json,2025-08-23,,2025-08-23 08:17:00-07:00
1755961320000,0.0,0.0,0,0,1,193,61.9,96,60.75,61.9,29.93,30.0261,19,3420,3,53100,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1755907200000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1755907200000.json,2025-08-23,,2025-08-23 08:02:00-07:00
1755960420000,0.0,0.0,0,0,1,193,61.0,95,59.56,61.0,29.92,30.0162,14,2520,3,36000,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1755907200000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1755907200000.json,2025-08-23,4.3,2025-08-23 07:47:00-07:00
1755959520000,0.0,0.0,0,0,1,193,60.3,95,58.86,60.3,29.91,30.0063,11,1980,3,23400,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1755907200000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1755907200000.json,2025-08-23,,2025-08-23 07:32:00-07:00
1755958620000,0.0,0.0,0,0,1,193,59.9,95,58.46,59.9,29.91,30.0064,8,1440,3,13500,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1755907200000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1755907200000.json,2025-08-23,,2025-08-23 07:17:00-07:00
1755957720000,0.0,0.0,0,0,1,193,59.9,95,58.46,59.9,29.91,30.0064,5,900,3,6300,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1755907200000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1755907200000.json,2025-08-23,,2025-08-23 07:02:00-07:00
1755956820000,0.0,0.0,0,0,1,193,60.1,94,58.37,60.1,29.9,29.9963,2,360,3,1800,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1755907200000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1755907200000.json,2025-08-23,4.3,2025-08-23 06:47:00-07:00
1755955920000,0.0,0.0,0,0,1,193,59.9,94,58.17,59.9,29.89,29.9863,0,0,3,0,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1755907200000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1755907200000.json,2025-08-23,,2025-08-23 06:32:00-07:00
1755955020000,0.0,0.0,0,0,1,193,59.7,93,57.67,59.7,29.89,29.9864,0,0,3,0,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1755907200000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1755907200000.json,2025-08-23,,2025-08-23 06:17:00-07:00
1755954120000,0.0,0.0,0,0,1,193,59.2,92,56.88,59.2,29.88,29.9764,0,0,3,0,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1755907200000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1755907200000.json,2025-08-23,,2025-08-23 06:02:00-07:00
1755953220000,0.0,0.0,0,0,1,193,59.2,92,56.88,59.2,29.87,29.9664,0,0,3,0,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1755907200000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1755907200000.json,2025-08-23,4.31,2025-08-23 05:47:00-07:00
1755952320000,0.0,0.0,0,0,1,193,59.4,93,57.37,59.4,29.87,29.9663,0,0,3,0,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1755907200000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1755907200000.json,2025-08-23,,2025-08-23 05:32:00-07:00
1755951420000,0.0,0.0,0,0,1,193,59.7,93,57.67,59.7,29.87,29.9663,0,0,3,0,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1755907200000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1755907200000.json,2025-08-23,,2025-08-23 05:17:00-07:00
1755950520000,0.0,0.0,0,0,1,193,59.9,93,57.87,59.9,29.87,29.9663,0,0,3,0,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1755907200000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1755907200000.json,2025-08-23,,2025-08-23 05:02:00-07:00
1755949620000,0.0,0.0,0,0,1,193,60.1,94,58.37,60.1,29.88,29.9763,0,0,3,0,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1755907200000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1755907200000.json,2025-08-23,4.31,2025-08-23 04:47:00-07:00
1755948720000,0.0,0.0,0,0,1,193,60.1,94,58.37,60.1,29.88,29.9763,0,0,3,0,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1755907200000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1755907200000.json,2025-08-23,,2025-08-23 04:32:00-07:00
1755947820000,0.0,0.0,0,0,1,193,60.4,94,58.66,60.4,29.88,29.9762,0,0,3,0,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1755907200000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1755907200000.json,2025-08-23,,2025-08-23 04:17:00-07:00
1755946920000,0.0,0.0,0,0,1,193,60.8,94,59.06,60.8,29.88,29.9761,0,0,3,0,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1755907200000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1755907200000.json,2025-08-23,,2025-08-23 04:02:00-07:00
1755946020000,0.0,0.0,0,0,1,193,61.2,94,59.46,61.2,29.88,29.976,0,0,3,0,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1755907200000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1755907200000.json,2025-08-23,4.31,2025-08-23 03:47:00-07:00
1755945120000,0.0,0.0,0,0,1,193,61.0,94,59.26,61.0,29.88,29.9761,0,0,3,0,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1755907200000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1755907200000.json,2025-08-23,,2025-08-23 03:32:00-07:00
1755944220000,0.0,0.0,0,0,1,193,61.2,93,59.16,61.2,29.88,29.976,0,0,3,0,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1755907200000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1755907200000.json,2025-08-23,,2025-08-23 03:17:00-07:00
1755943320000,0.0,0.0,0,0,1,193,61.9,93,59.85,61.9,29.88,29.9759,0,0,3,0,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1755907200000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1755907200000.json,2025-08-23,,2025-08-23 03:02:00-07:00
