dateutc,windspeedmph,windgustmph,hourlyrainin,dailyrainin,trustdevicetime,winddir,tempf,humidity,dewPoint,feelsLike,baromabsin,baromrelin,solarradiation,sis,sds,solarradday,tz,historical,passkey,time,loc,date,batt1volts,lastRain,local_time
1760251620000,1.1185,2.908,0,0,1,334,59.7,51,41.54,59.7,29.78,29.876,0,0,1,5922900,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1760227200000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1760227200000.json,2025-10-11,,,2025-10-11 23:47:00-07:00
1760250720000,0.2237,2.2369,0,0,1,334,60.1,51,41.91,60.1,29.78,29.8759,0,0,1,5922900,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1760227200000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1760227200000.json,2025-10-11,,,2025-10-11 23:32:00-07:00
1760249820000,0.2237,2.0132,0,0,1,334,61.2,49,41.88,61.2,29.78,29.8757,0,0,1,5922900,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1760227200000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1760227200000.json,2025-10-11,4.32,,2025-10-11 23:17:00-07:00
1760248920000,0.0,0.0,0,0,1,334,62.2,46,41.16,62.2,29.78,29.8755,0,0,1,5922900,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1760227200000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1760227200000.json,2025-10-11,,,2025-10-11 23:02:00-07:00
1760248020000,0.0,0.0,0,0,1,334,63.1,45,41.41,63.1,29.78,29.8754,0,0,1,5922900,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1760227200000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1760227200000.json,2025-10-11,,,2025-10-11 22:47:00-07:00
1760247120000,0.0,0.0,0,0,1,334,64.8,44,42.37,64.8,29.78,29.8751,0,0,1,5922900,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1760227200000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1760227200000.json,2025-10-11,,,2025-10-11 22:32:00-07:00
1760246220000,0.0,0.0,0,0,1,334,67.1,41,42.61,67.1,29.78,29.8747,0,0,1,5922900,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1760227200000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1760227200000.json,2025-10-11,4.32,,2025-10-11 22:17:00-07:00
1760245320000,1.7895,4.0265,0,0,1,334,68.9,38,42.24,67.28,29.78,29.8743,0,0,1,5922900,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1760227200000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1760227200000.json,2025-10-11,,,2025-10-11 22:02:00-07:00
1760244420000,2.2369,3.8028,0,0,1,334,68.9,38,42.24,67.28,29.78,29.8743,0,0,1,5922900,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1760227200000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1760227200000.json,2025-10-11,,,2025-10-11 21:47:00-07:00
1760243520000,1.7895,4.9213,0,0,1,305,67.5,41,42.97,67.5,29.78,29.8746,0,0,1,5922900,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1760227200000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1760227200000.json,2025-10-11,,,2025-10-11 21:32:00-07:00
