dateutc,windspeedmph,windgustmph,hourlyrainin,dailyrainin,trustdevicetime,winddir,tempf,humidity,baromabsin,baromrelin,solarradiation,sis,sds,solarradday,tz,historical,feelsLike,dewPoint,passkey,time,loc,date,batt1volts,local_time
1742021100000,1.7895,6.7108,0.0,0.0,1,5,52.3,78,30.02,30.1182,0,0,96,2444400,America/Los_Angeles,True,52.3,45.65,184b25e1e4b0679445bdc4f9f9a9c3f0,1741996800000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1741996800000.json,2025-03-14,,2025-03-14 23:45:00-07:00
1742020200000,3.8028,7.8293,0.0,0.0,1,5,52.2,81,30.02,30.1182,0,0,96,2444400,America/Los_Angeles,True,52.2,46.55,184b25e1e4b0679445bdc4f9f9a9c3f0,1741996800000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1741996800000.json,2025-03-14,,2025-03-14 23:30:00-07:00
1742019300000,2.4606,7.1582,0.0,0.0,1,8,52.0,81,30.01,30.1082,0,0,96,2444400,America/Los_Angeles,True,52.0,46.35,184b25e1e4b0679445bdc4f9f9a9c3f0,1741996800000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1741996800000.json,2025-03-14,4.03,2025-03-14 23:15:00-07:00
1742018400000,2.4606,5.816,0.0,0.0,1,358,51.6,81,30.01,30.1083,0,0,96,2444400,America/Los_Angeles,True,51.6,45.96,184b25e1e4b0679445bdc4f9f9a9c3f0,1741996800000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1741996800000.json,2025-03-14,,2025-03-14 23:00:00-07:00
1742017500000,2.0132,6.4871,0.0,0.0,1,357,50.7,84,30.01,30.1085,0,0,96,2444400,America/Los_Angeles,True,50.7,46.04,184b25e1e4b0679445bdc4f9f9a9c3f0,1741996800000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1741996800000.json,2025-03-14,,2025-03-14 22:45:00-07:00
1742016600000,1.3422,5.3686,0.0,0.0,1,359,48.4,92,30.0,30.0989,0,0,96,2444400,America/Los_Angeles,True,48.4,46.18,184b25e1e4b0679445bdc4f9f9a9c3f0,1741996800000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1741996800000.json,2025-03-14,,2025-03-14 22:30:00-07:00
1742015700000,0.0,0.8948,0.0,0.0,1,138,47.1,97,30.0,30.0991,0,0,96,2444400,America/Los_Angeles,True,47.1,46.29,184b25e1e4b0679445bdc4f9f9a9c3f0,1741996800000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1741996800000.json,2025-03-14,4.03,2025-03-14 22:15:00-07:00
1742014800000,0.0,2.2369,0.0,0.0,1,138,47.1,97,30.0,30.0991,0,0,96,2444400,America/Los_Angeles,True,47.1,46.29,184b25e1e4b0679445bdc4f9f9a9c3f0,1741996800000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1741996800000.json,2025-03-14,,2025-03-14 22:00:00-07:00
1742013900000,0.0,0.0,0.0,0.0,1,138,47.3,97,30.0,30.0991,0,0,96,2444400,America/Los_Angeles,True,47.3,46.49,184b25e1e4b0679445bdc4f9f9a9c3f0,1741996800000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1741996800000.json,2025-03-14,,2025-03-14 21:45:00-07:00
1742013000000,0.0,0.0,0.0,0.0,1,138,47.7,97,30.01,30.109,0,0,96,2444400,America/Los_Angeles,True,47.7,46.89,184b25e1e4b0679445bdc4f9f9a9c3f0,1741996800000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1741996800000.json,2025-03-14,,2025-03-14 21:30:00-07:00
1742012100000,0.0,0.0,0.0,0.0,1,138,48.0,97,30.01,30.109,0,0,96,2444400,America/Los_Angeles,True,48.0,47.19,184b25e1e4b0679445bdc4f9f9a9c3f0,1741996800000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1741996800000.json,2025-03-14,4.03,2025-03-14 21:15:00-07:00
1742011200000,0.0,0.0,0.0,0.0,1,138,47.8,97,30.0,30.099,0,0,96,2444400,America/Los_Angeles,True,47.8,46.99,184b25e1e4b0679445bdc4f9f9a9c3f0,1741996800000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1741996800000.json,2025-03-14,,2025-03-14 21:00:00-07:00
1742010300000,0.0,0.0,0.0,0.0,1,138,47.7,96,30.0,30.099,0,0,96,2444400,America/Los_Angeles,True,47.7,46.62,184b25e1e4b0679445bdc4f9f9a9c3f0,1741996800000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1741996800000.json,2025-03-14,,2025-03-14 20:45:00-07:00
1742009400000,0.0,0.0,0.0,0.0,1,138,47.7,95,29.99,30.089,0,0,96,2444400,America/Los_Angeles,True,47.7,46.34,184b25e1e4b0679445bdc4f9f9a9c3f0,1741996800000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1741996800000.json,2025-03-14,,2025-03-14 20:30:00-07:00
1742008500000,0.0,0.0,0.0,0.0,1,138,47.8,95,29.99,30.089,0,0,96,2444400,America/Los_Angeles,True,47.8,46.44,184b25e1e4b0679445bdc4f9f9a9c3f0,1741996800000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1741996800000.json,2025-03-14,4.03,2025-03-14 20:15:00-07:00
1742007600000,0.0,0.0,0.0,0.0,1,138,48.2,94,29.99,30.0889,0,0,96,2444400,America/Los_Angeles,True,48.2,46.55,184b25e1e4b0679445bdc4f9f9a9c3f0,1741996800000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1741996800000.json,2025-03-14,,2025-03-14 20:00:00-07:00
1742006700000,0.0,0.0,0.0,0.0,1,138,48.4,93,30.0,30.0989,0,0,96,2444400,America/Los_Angeles,True,48.4,46.47,184b25e1e4b0679445bdc4f9f9a9c3f0,1741996800000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1741996800000.json,2025-03-14,,2025-03-14 19:45:00-07:00
1742005800000,0.0,0.0,0.0,0.0,1,138,48.9,92,29.99,30.0887,0,0,96,2444400,America/Los_Angeles,True,48.9,46.68,184b25e1e4b0679445bdc4f9f9a9c3f0,1741996800000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1741996800000.json,2025-03-14,,2025-03-14 19:30:00-07:00
1742004900000,0.0,0.0,0.0,0.0,1,138,49.5,91,29.98,30.0786,0,0,96,2444400,America/Los_Angeles,True,49.5,46.98,184b25e1e4b0679445bdc4f9f9a9c3f0,1741996800000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1741996800000.json,2025-03-14,4.04,2025-03-14 19:15:00-07:00
1742004000000,0.0,0.0,0.0,0.0,1,138,50.0,89,29.98,30.0785,1,180,96,2444400,America/Los_Angeles,True,50.0,46.89,184b25e1e4b0679445bdc4f9f9a9c3f0,1741996800000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1741996800000.json,2025-03-14,,2025-03-14 19:00:00-07:00
1742003100000,0.0,0.0,0.0,0.0,1,138,50.4,89,29.98,30.0784,4,720,96,2443500,America/Los_Angeles,True,50.4,47.28,184b25e1e4b0679445bdc4f9f9a9c3f0,1741996800000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1741996800000.json,2025-03-14,,2025-03-14 18:45:00-07:00
1742002200000,0.0,0.0,0.0,0.0,1,138,50.5,88,29.98,30.0784,10,1800,96,2439900,America/Los_Angeles,True,50.5,47.08,184b25e1e4b0679445bdc4f9f9a9c3f0,1741996800000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1741996800000.json,2025-03-14,,2025-03-14 18:30:00-07:00
1742001300000,0.0,1.3422,0.0,0.0,1,138,50.7,88,29.98,30.0784,17,3060,96,2430900,America/Los_Angeles,True,50.7,47.28,184b25e1e4b0679445bdc4f9f9a9c3f0,1741996800000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1741996800000.json,2025-03-14,4.05,2025-03-14 18:15:00-07:00
1742000400000,0.0,1.5659,0.0,0.0,1,138,50.9,88,29.98,30.0783,14,2520,96,2415600,America/Los_Angeles,True,50.9,47.47,184b25e1e4b0679445bdc4f9f9a9c3f0,1741996800000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1741996800000.json,2025-03-14,,2025-03-14 18:00:00-07:00
1741999500000,0.2237,1.5659,0.0,0.0,1,138,51.1,88,29.98,30.0783,24,4320,96,2403000,America/Los_Angeles,True,51.1,47.67,184b25e1e4b0679445bdc4f9f9a9c3f0,1741996800000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1741996800000.json,2025-03-14,,2025-03-14 17:45:00-07:00
1741998600000,1.1185,2.4606,0.0,0.0,1,138,51.3,87,29.98,30.0782,19,3420,96,2381400,America/Los_Angeles,True,51.3,47.56,184b25e1e4b0679445bdc4f9f9a9c3f0,1741996800000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1741996800000.json,2025-03-14,,2025-03-14 17:30:00-07:00
1741997700000,0.8948,2.4606,0.0,0.0,1,138,51.4,88,29.97,30.0682,21,3780,96,2364300,America/Los_Angeles,True,51.4,47.97,184b25e1e4b0679445bdc4f9f9a9c3f0,1741996800000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1741996800000.json,2025-03-14,4.05,2025-03-14 17:15:00-07:00
1741996800000,2.0132,2.908,0.0,0.0,1,138,51.4,87,29.98,30.0782,38,6840,96,2345400,America/Los_Angeles,True,51.4,47.66,184b25e1e4b0679445bdc4f9f9a9c3f0,1741996800000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1741996800000.json,2025-03-14,,2025-03-14 17:00:00-07:00
1741995900000,0.6711,2.4606,0.0,0.0,1,138,51.6,85,29.98,30.0782,28,5040,96,2311200,America/Los_Angeles,True,51.6,47.24,184b25e1e4b0679445bdc4f9f9a9c3f0,1741910400000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1741910400000.json,2025-03-14,,2025-03-14 16:45:00-07:00
1741995000000,0.4474,2.4606,0.0,0.0,1,138,51.8,85,29.97,30.0681,47,8460,96,2286000,America/Los_Angeles,True,51.8,47.44,184b25e1e4b0679445bdc4f9f9a9c3f0,1741910400000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1741910400000.json,2025-03-14,,2025-03-14 16:30:00-07:00
1741994100000,0.6711,2.908,0.0,0.0,1,138,51.6,87,29.98,30.0782,70,12600,96,2243700,America/Los_Angeles,True,51.6,47.86,184b25e1e4b0679445bdc4f9f9a9c3f0,1741910400000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1741910400000.json,2025-03-14,4.05,2025-03-14 16:15:00-07:00
1741993200000,0.6711,3.1317,0.0,0.0,1,138,51.4,87,29.97,30.0682,58,10440,96,2180700,America/Los_Angeles,True,51.4,47.66,184b25e1e4b0679445bdc4f9f9a9c3f0,1741910400000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1741910400000.json,2025-03-14,,2025-03-14 16:00:00-07:00
1741992300000,1.1185,4.0265,0.0,0.0,1,138,51.6,85,29.97,30.0681,74,13320,96,2128500,America/Los_Angeles,True,51.6,47.24,184b25e1e4b0679445bdc4f9f9a9c3f0,1741910400000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1741910400000.json,2025-03-14,,2025-03-14 15:45:00-07:00
1741991400000,1.5659,3.1317,0.0,0.0,1,138,51.6,85,29.97,30.0681,81,14580,96,2061900,America/Los_Angeles,True,51.6,47.24,184b25e1e4b0679445bdc4f9f9a9c3f0,1741910400000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1741910400000.json,2025-03-14,,2025-03-14 15:30:00-07:00
1741990500000,1.1185,2.908,0.0,0.0,1,138,51.6,86,29.97,30.0681,87,15660,96,1989000,America/Los_Angeles,True,51.6,47.55,184b25e1e4b0679445bdc4f9f9a9c3f0,1741910400000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1741910400000.json,2025-03-14,4.05,2025-03-14 15:15:00-07:00
1741989600000,1.3422,3.8028,0.0,0.0,1,138,51.8,88,29.97,30.0681,91,16380,96,1910700,America/Los_Angeles,True,51.8,48.36,184b25e1e4b0679445bdc4f9f9a9c3f0,1741910400000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1741910400000.json,2025-03-14,,2025-03-14 15:00:00-07:00
1741988700000,1.5659,4.0265,0.0,0.0,1,138,51.8,89,29.98,30.0781,114,20520,96,1828800,America/Los_Angeles,True,51.8,48.66,184b25e1e4b0679445bdc4f9f9a9c3f0,1741910400000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1741910400000.json,2025-03-14,,2025-03-14 14:45:00-07:00
1741987800000,1.7895,4.2502,0.0,0.0,1,138,51.8,88,29.99,30.0882,131,23580,96,1726200,America/Los_Angeles,True,51.8,48.36,184b25e1e4b0679445bdc4f9f9a9c3f0,1741910400000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1741910400000.json,2025-03-14,,2025-03-14 14:30:00-07:00
1741986900000,0.2237,3.1317,0.0,0.0,1,56,51.4,89,30.0,30.0983,148,26640,96,1608300,America/Los_Angeles,True,51.4,48.27,184b25e1e4b0679445bdc4f9f9a9c3f0,1741910400000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1741910400000.json,2025-03-14,4.05,2025-03-14 14:15:00-07:00
1741986000000,0.8948,4.2502,0.0,0.0,1,65,51.3,91,30.0,30.0983,120,21600,96,1475100,America/Los_Angeles,True,51.3,48.76,184b25e1e4b0679445bdc4f9f9a9c3f0,1741910400000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1741910400000.json,2025-03-14,,2025-03-14 14:00:00-07:00
1741985100000,0.6711,4.0265,0.0,0.0,1,41,50.9,91,30.0,30.0984,100,18000,96,1367100,America/Los_Angeles,True,50.9,48.37,184b25e1e4b0679445bdc4f9f9a9c3f0,1741910400000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1741910400000.json,2025-03-14,,2025-03-14 13:45:00-07:00
1741984200000,1.3422,4.6976,0.0,0.0,1,41,50.5,93,30.0,30.0985,112,20160,96,1277100,America/Los_Angeles,True,50.5,48.55,184b25e1e4b0679445bdc4f9f9a9c3f0,1741910400000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1741910400000.json,2025-03-14,,2025-03-14 13:30:00-07:00
