dateutc,windspeedmph,windgustmph,hourlyrainin,dailyrainin,trustdevicetime,winddir,tempf,humidity,batt1volts,dewPoint,feelsLike,baromabsin,baromrelin,solarradiation,sis,sds,solarradday,tz,historical,passkey,time,loc,date,local_time
1761596220000,1.5659,2.4606,0,0,1,30,66.2,81,,60.19,66.2,29.97,30.0654,585,105300,41,2085300,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1761523200000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1761523200000.json,2025-10-27,2025-10-27 13:17:00-07:00
1761595320000,1.3422,2.2369,0,0,1,30,65.8,82,,60.15,65.8,29.98,30.0755,411,73980,41,1558800,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1761523200000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1761523200000.json,2025-10-27,2025-10-27 13:02:00-07:00
1761594420000,1.3422,2.2369,0,0,1,30,65.8,83,4.56,60.49,65.8,29.99,30.0856,207,37260,41,1188900,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1761523200000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1761523200000.json,2025-10-27,2025-10-27 12:47:00-07:00
1761593520000,1.1185,2.2369,0,0,1,30,65.7,82,,60.05,65.7,29.99,30.0856,74,13320,41,1002600,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1761523200000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1761523200000.json,2025-10-27,2025-10-27 12:32:00-07:00
1761592620000,0.8948,2.2369,0,0,1,30,65.3,83,,60.0,65.3,30.0,30.0957,110,19800,41,936000,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1761523200000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1761523200000.json,2025-10-27,2025-10-27 12:17:00-07:00
1761591720000,1.3422,2.4606,0,0,1,30,64.9,84,,59.94,64.9,30.01,30.1058,186,33480,41,837000,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1761523200000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1761523200000.json,2025-10-27,2025-10-27 12:02:00-07:00
1761590820000,1.1185,2.2369,0,0,1,30,64.8,84,4.37,59.85,64.8,30.01,30.1058,84,15120,41,669600,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1761523200000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1761523200000.json,2025-10-27,2025-10-27 11:47:00-07:00
1761589920000,0.6711,2.2369,0,0,1,30,64.4,85,,59.79,64.4,30.01,30.1059,56,10080,41,594000,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1761523200000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1761523200000.json,2025-10-27,2025-10-27 11:32:00-07:00
1761589020000,0.0,0.0,0,0,1,30,64.2,85,,59.59,64.2,30.01,30.1059,77,13860,41,543600,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1761523200000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1761523200000.json,2025-10-27,2025-10-27 11:17:00-07:00
1761588120000,0.0,0.0,0,0,1,30,64.2,85,,59.59,64.2,30.02,30.1159,69,12420,41,474300,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1761523200000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1761523200000.json,2025-10-27,2025-10-27 11:02:00-07:00
1761587220000,0.0,0.0,0,0,1,30,64.0,85,4.35,59.4,64.0,30.01,30.1059,111,19980,41,412200,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1761523200000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1761523200000.json,2025-10-27,2025-10-27 10:47:00-07:00
1761586320000,0.0,0.0,0,0,1,30,63.7,86,,59.43,63.7,30.01,30.106,67,12060,41,312300,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1761523200000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1761523200000.json,2025-10-27,2025-10-27 10:32:00-07:00
1761585420000,0.0,0.0,0,0,1,30,63.1,88,,59.48,63.1,30.01,30.1061,41,7380,41,252000,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1761523200000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1761523200000.json,2025-10-27,2025-10-27 10:17:00-07:00
1761584520000,0.0,0.0,0,0,1,30,61.9,92,,59.55,61.9,30.02,30.1164,34,6120,41,215100,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1761523200000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1761523200000.json,2025-10-27,2025-10-27 10:02:00-07:00
1761583620000,0.0,1.5659,0,0,1,30,60.6,96,4.27,59.45,60.6,30.03,30.1266,35,6300,41,184500,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1761523200000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1761523200000.json,2025-10-27,2025-10-27 09:47:00-07:00
1761582720000,0.0,0.0,0,0,1,30,59.4,98,,58.83,59.4,30.03,30.1269,36,6480,41,153000,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1761523200000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1761523200000.json,2025-10-27,2025-10-27 09:32:00-07:00
1761581820000,0.0,0.0,0,0,1,30,57.9,98,,57.34,57.9,30.02,30.1171,27,4860,41,120600,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1761523200000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1761523200000.json,2025-10-27,2025-10-27 09:17:00-07:00
1761580920000,0.0,0.0,0,0,1,30,56.5,98,,55.94,56.5,30.02,30.1174,31,5580,41,96300,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1761523200000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1761523200000.json,2025-10-27,2025-10-27 09:02:00-07:00
1761580020000,0.0,0.0,0,0,1,30,55.0,98,4.26,54.44,55.0,30.01,30.1076,23,4140,41,68400,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1761523200000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1761523200000.json,2025-10-27,2025-10-27 08:47:00-07:00
1761579120000,0.0,0.0,0,0,1,30,53.8,98,,53.25,53.8,30.01,30.1079,17,3060,41,47700,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1761523200000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1761523200000.json,2025-10-27,2025-10-27 08:32:00-07:00
1761578220000,0.0,0.0,0,0,1,30,53.1,97,,52.27,53.1,30.01,30.108,21,3780,41,32400,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1761523200000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1761523200000.json,2025-10-27,2025-10-27 08:17:00-07:00
1761577320000,0.2237,1.3422,0,0,1,30,52.9,97,,52.07,52.9,30.0,30.098,11,1980,41,13500,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1761523200000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1761523200000.json,2025-10-27,2025-10-27 08:02:00-07:00
1761576420000,0.0,1.3422,0,0,1,30,52.9,97,4.26,52.07,52.9,30.0,30.098,3,540,41,3600,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1761523200000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1761523200000.json,2025-10-27,2025-10-27 07:47:00-07:00
1761575520000,0.0,0.0,0,0,1,30,52.7,97,,51.87,52.7,30.0,30.098,1,180,41,900,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1761523200000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1761523200000.json,2025-10-27,2025-10-27 07:32:00-07:00
1761574620000,0.0,2.0132,0,0,1,30,52.5,96,,51.39,52.5,30.0,30.0981,0,0,41,0,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1761523200000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1761523200000.json,2025-10-27,2025-10-27 07:17:00-07:00
1761573720000,0.0,0.0,0,0,1,30,52.5,96,,51.39,52.5,30.0,30.0981,0,0,41,0,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1761523200000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1761523200000.json,2025-10-27,2025-10-27 07:02:00-07:00
1761572820000,0.4474,2.0132,0,0,1,30,52.5,96,4.27,51.39,52.5,29.99,30.088,0,0,41,0,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1761523200000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1761523200000.json,2025-10-27,2025-10-27 06:47:00-07:00
1761571920000,0.0,0.0,0,0,1,30,53.1,96,,51.99,53.1,30.0,30.098,0,0,41,0,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1761523200000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1761523200000.json,2025-10-27,2025-10-27 06:32:00-07:00
1761571020000,0.0,0.0,0,0,1,30,53.8,96,,52.69,53.8,30.0,30.0978,0,0,41,0,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1761523200000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1761523200000.json,2025-10-27,2025-10-27 06:17:00-07:00
1761570120000,0.6711,2.908,0,0,1,30,54.1,97,,53.27,54.1,29.99,30.0877,0,0,41,0,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1761523200000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1761523200000.json,2025-10-27,2025-10-27 06:02:00-07:00
1761569220000,0.0,2.2369,0,0,1,30,53.8,97,4.27,52.97,53.8,29.99,30.0878,0,0,41,0,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1761523200000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1761523200000.json,2025-10-27,2025-10-27 05:47:00-07:00
1761568320000,0.0,0.0,0,0,1,30,53.1,95,,51.71,53.1,29.98,30.0779,0,0,41,0,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1761523200000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1761523200000.json,2025-10-27,2025-10-27 05:32:00-07:00
1761567420000,0.0,0.0,0,0,1,30,53.2,95,,51.8,53.2,29.98,30.0779,0,0,41,0,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1761523200000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1761523200000.json,2025-10-27,2025-10-27 05:17:00-07:00
1761566520000,0.0,0.0,0,0,1,30,53.6,94,,51.91,53.6,29.98,30.0778,0,0,41,0,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1761523200000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1761523200000.json,2025-10-27,2025-10-27 05:02:00-07:00
1761565620000,0.0,0.0,0,0,1,30,54.1,94,4.28,52.41,54.1,29.98,30.0777,0,0,41,0,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1761523200000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1761523200000.json,2025-10-27,2025-10-27 04:47:00-07:00
1761564720000,0.0,0.0,0,0,1,30,54.9,94,,53.2,54.9,29.98,30.0776,0,0,41,0,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1761523200000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1761523200000.json,2025-10-27,2025-10-27 04:32:00-07:00
1761563820000,0.0,0.0,0,0,1,30,55.2,94,,53.5,55.2,29.97,30.0675,0,0,41,0,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1761523200000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1761523200000.json,2025-10-27,2025-10-27 04:17:00-07:00
1761562920000,0.0,0.0,0,0,1,30,55.9,94,,54.2,55.9,29.97,30.0673,0,0,41,0,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1761523200000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1761523200000.json,2025-10-27,2025-10-27 04:02:00-07:00
1761562020000,0.0,0.0,0,0,1,30,56.3,94,4.27,54.59,56.3,29.98,30.0773,0,0,41,0,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1761523200000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1761523200000.json,2025-10-27,2025-10-27 03:47:00-07:00
1761561120000,0.0,1.3422,0,0,1,30,55.9,93,,53.9,55.9,29.98,30.0774,0,0,41,0,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1761523200000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1761523200000.json,2025-10-27,2025-10-27 03:32:00-07:00
1761560220000,0.6711,2.4606,0,0,1,30,55.8,91,,53.21,55.8,29.98,30.0774,0,0,41,0,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1761523200000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1761523200000.json,2025-10-27,2025-10-27 03:17:00-07:00
1761559320000,0.4474,2.2369,0,0,1,30,55.9,90,,53.01,55.9,29.98,30.0774,0,0,41,0,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1761523200000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1761523200000.json,2025-10-27,2025-10-27 03:02:00-07:00
