dateutc,windspeedmph,windgustmph,hourlyrainin,dailyrainin,trustdevicetime,winddir,tempf,humidity,baromabsin,baromrelin,solarradiation,sis,sds,solarradday,tz,historical,feelsLike,dewPoint,passkey,time,loc,date,batt1volts,local_time
1741333500000,0.8948,2.908,0.0,0.0,1,24,47.3,76,29.93,30.0289,0,0,0,2528100,America/Los_Angeles,True,47.3,40.12,184b25e1e4b0679445bdc4f9f9a9c3f0,1741305600000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1741305600000.json,2025-03-06,,2025-03-06 23:45:00-08:00
1741332600000,0.6711,3.8028,0.0,0.0,1,24,48.2,73,29.93,30.0287,0,0,0,2528100,America/Los_Angeles,True,48.2,39.96,184b25e1e4b0679445bdc4f9f9a9c3f0,1741305600000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1741305600000.json,2025-03-06,,2025-03-06 23:30:00-08:00
1741331700000,1.3422,3.8028,0.0,0.0,1,24,48.6,72,29.93,30.0286,0,0,0,2528100,America/Los_Angeles,True,48.6,39.99,184b25e1e4b0679445bdc4f9f9a9c3f0,1741305600000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1741305600000.json,2025-03-06,4.02,2025-03-06 23:15:00-08:00
1741330800000,1.3422,6.0397,0.0,0.0,1,4,48.6,73,29.93,30.0286,0,0,0,2528100,America/Los_Angeles,True,48.6,40.34,184b25e1e4b0679445bdc4f9f9a9c3f0,1741305600000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1741305600000.json,2025-03-06,,2025-03-06 23:00:00-08:00
1741329900000,1.5659,6.2634,0.0,0.0,1,10,48.6,73,29.93,30.0286,0,0,0,2528100,America/Los_Angeles,True,48.6,40.34,184b25e1e4b0679445bdc4f9f9a9c3f0,1741305600000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1741305600000.json,2025-03-06,,2025-03-06 22:45:00-08:00
1741329000000,1.1185,4.4739,0.0,0.0,1,14,48.7,72,29.93,30.0286,0,0,0,2528100,America/Los_Angeles,True,48.7,40.08,184b25e1e4b0679445bdc4f9f9a9c3f0,1741305600000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1741305600000.json,2025-03-06,,2025-03-06 22:30:00-08:00
1741328100000,2.4606,5.5923,0.0,0.0,1,14,48.9,71,29.93,30.0285,0,0,0,2528100,America/Los_Angeles,True,48.9,39.92,184b25e1e4b0679445bdc4f9f9a9c3f0,1741305600000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1741305600000.json,2025-03-06,4.03,2025-03-06 22:15:00-08:00
1741327200000,2.0132,5.145,0.0,0.0,1,33,49.3,71,29.93,30.0285,0,0,0,2528100,America/Los_Angeles,True,49.3,40.3,184b25e1e4b0679445bdc4f9f9a9c3f0,1741305600000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1741305600000.json,2025-03-06,,2025-03-06 22:00:00-08:00
1741326300000,0.8948,3.8028,0.0,0.0,1,13,49.5,71,29.93,30.0284,0,0,0,2528100,America/Los_Angeles,True,49.5,40.49,184b25e1e4b0679445bdc4f9f9a9c3f0,1741305600000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1741305600000.json,2025-03-06,,2025-03-06 21:45:00-08:00
1741325400000,0.8948,5.5923,0.0,0.0,1,3,49.6,70,29.93,30.0284,0,0,0,2528100,America/Los_Angeles,True,49.6,40.22,184b25e1e4b0679445bdc4f9f9a9c3f0,1741305600000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1741305600000.json,2025-03-06,,2025-03-06 21:30:00-08:00
1741324500000,1.7895,8.7241,0.0,0.0,1,3,50.0,68,29.93,30.0283,0,0,0,2528100,America/Los_Angeles,True,50.0,39.86,184b25e1e4b0679445bdc4f9f9a9c3f0,1741305600000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1741305600000.json,2025-03-06,4.03,2025-03-06 21:15:00-08:00
1741323600000,1.7895,6.0397,0.0,0.0,1,352,50.2,66,29.92,30.0183,0,0,0,2528100,America/Los_Angeles,True,50.2,39.29,184b25e1e4b0679445bdc4f9f9a9c3f0,1741305600000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1741305600000.json,2025-03-06,,2025-03-06 21:00:00-08:00
1741322700000,0.6711,6.2634,0.0,0.0,1,199,49.8,68,29.93,30.0284,0,0,0,2528100,America/Los_Angeles,True,49.8,39.67,184b25e1e4b0679445bdc4f9f9a9c3f0,1741305600000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1741305600000.json,2025-03-06,,2025-03-06 20:45:00-08:00
1741321800000,0.2237,4.0265,0.0,0.0,1,33,49.5,69,29.93,30.0284,0,0,0,2528100,America/Los_Angeles,True,49.5,39.76,184b25e1e4b0679445bdc4f9f9a9c3f0,1741305600000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1741305600000.json,2025-03-06,,2025-03-06 20:30:00-08:00
1741320900000,0.6711,4.6976,0.0,0.0,1,34,50.0,67,29.92,30.0183,0,0,0,2528100,America/Los_Angeles,True,50.0,39.48,184b25e1e4b0679445bdc4f9f9a9c3f0,1741305600000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1741305600000.json,2025-03-06,4.03,2025-03-06 20:15:00-08:00
1741320000000,4.2502,12.7505,0.03,0.0,1,2,50.2,65,29.91,30.0082,0,0,0,2528100,America/Los_Angeles,True,50.2,38.89,184b25e1e4b0679445bdc4f9f9a9c3f0,1741305600000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1741305600000.json,2025-03-06,,2025-03-06 20:00:00-08:00
1741319100000,4.0265,10.0662,0.0,0.0,1,6,49.8,66,29.92,30.0183,0,0,0,2528100,America/Los_Angeles,True,48.62,38.9,184b25e1e4b0679445bdc4f9f9a9c3f0,1741305600000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1741305600000.json,2025-03-06,,2025-03-06 19:45:00-08:00
1741318200000,0.8948,2.908,0.0,0.0,1,210,49.6,70,29.92,30.0184,0,0,0,2528100,America/Los_Angeles,True,49.6,40.22,184b25e1e4b0679445bdc4f9f9a9c3f0,1741305600000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1741305600000.json,2025-03-06,,2025-03-06 19:30:00-08:00
1741317300000,0.2237,3.5791,0.0,0.0,1,212,50.0,69,29.92,30.0183,0,0,0,2528100,America/Los_Angeles,True,50.0,40.24,184b25e1e4b0679445bdc4f9f9a9c3f0,1741305600000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1741305600000.json,2025-03-06,4.03,2025-03-06 19:15:00-08:00
