dateutc,windspeedmph,windgustmph,hourlyrainin,dailyrainin,trustdevicetime,winddir,tempf,humidity,dewPoint,feelsLike,baromabsin,baromrelin,solarradiation,sis,sds,solarradday,tz,historical,passkey,time,loc,date,batt1volts,lastRain,local_time
1752907560000,0.0,0.0,0,0,1,201,61.9,92,59.55,61.9,29.96,30.0562,0,0,188,7494300,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1752883200000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1752883200000.json,2025-07-18,,,2025-07-18 23:46:00-07:00
1752906660000,0.2237,1.3422,0,0,1,201,61.2,92,58.85,61.2,29.94,30.0362,0,0,188,7494300,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1752883200000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1752883200000.json,2025-07-18,,,2025-07-18 23:31:00-07:00
1752905760000,0.0,0.0,0,0,1,201,60.6,92,58.26,60.6,29.94,30.0364,0,0,188,7494300,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1752883200000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1752883200000.json,2025-07-18,4.29,,2025-07-18 23:16:00-07:00
1752904860000,0.0,0.0,0,0,1,201,60.3,91,57.66,60.3,29.94,30.0364,0,0,188,7494300,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1752883200000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1752883200000.json,2025-07-18,,,2025-07-18 23:01:00-07:00
1752903960000,0.0,0.0,0,0,1,201,60.3,89,57.04,60.3,29.94,30.0364,0,0,188,7494300,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1752883200000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1752883200000.json,2025-07-18,,,2025-07-18 22:46:00-07:00
1752903060000,0.0,0.0,0,0,1,201,60.4,88,56.83,60.4,29.94,30.0364,0,0,188,7494300,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1752883200000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1752883200000.json,2025-07-18,,,2025-07-18 22:31:00-07:00
1752902160000,0.0,0.0,0,0,1,201,60.6,88,57.02,60.6,29.95,30.0464,0,0,188,7494300,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1752883200000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1752883200000.json,2025-07-18,4.29,,2025-07-18 22:16:00-07:00
1752901260000,0.0,0.0,0,0,1,201,61.0,88,57.42,61.0,29.95,30.0463,0,0,188,7494300,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1752883200000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1752883200000.json,2025-07-18,,,2025-07-18 22:01:00-07:00
1752900360000,0.0,0.0,0,0,1,201,61.3,86,57.07,61.3,29.95,30.0463,0,0,188,7494300,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1752883200000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1752883200000.json,2025-07-18,,,2025-07-18 21:46:00-07:00
1752899460000,0.0,0.0,0,0,1,201,61.7,86,57.47,61.7,29.95,30.0462,0,0,188,7494300,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1752883200000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1752883200000.json,2025-07-18,,,2025-07-18 21:31:00-07:00
1752898560000,0.0,0.0,0,0,1,201,62.1,87,58.18,62.1,29.95,30.0461,0,0,188,7494300,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1752883200000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1752883200000.json,2025-07-18,4.3,,2025-07-18 21:16:00-07:00
1752897660000,0.0,0.0,0,0,1,201,62.6,86,58.35,62.6,29.95,30.046,0,0,188,7494300,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1752883200000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1752883200000.json,2025-07-18,,,2025-07-18 21:01:00-07:00
1752896760000,0.0,0.0,0,0,1,201,63.1,85,58.51,63.1,29.94,30.0359,0,0,188,7494300,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1752883200000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1752883200000.json,2025-07-18,,,2025-07-18 20:46:00-07:00
1752895860000,0.0,0.0,0,0,1,201,63.5,85,58.91,63.5,29.94,30.0358,0,0,188,7494300,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1752883200000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1752883200000.json,2025-07-18,,,2025-07-18 20:31:00-07:00
1752894960000,0.0,0.0,0,0,1,201,63.7,85,59.1,63.7,29.94,30.0358,0,0,188,7494300,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1752883200000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1752883200000.json,2025-07-18,4.29,,2025-07-18 20:16:00-07:00
1752894060000,0.0,0.0,0,0,1,201,63.9,85,59.3,63.9,29.94,30.0357,2,360,188,7494300,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1752883200000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1752883200000.json,2025-07-18,,,2025-07-18 20:01:00-07:00
1752893160000,0.2237,1.5659,0,0,1,201,64.0,85,59.4,64.0,29.94,30.0357,4,720,188,7492500,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1752883200000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1752883200000.json,2025-07-18,,,2025-07-18 19:46:00-07:00
1752892260000,0.4474,1.5659,0,0,1,201,64.0,86,59.72,64.0,29.94,30.0357,7,1260,188,7488900,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1752883200000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1752883200000.json,2025-07-18,,,2025-07-18 19:31:00-07:00
1752891360000,0.8948,2.2369,0,0,1,201,64.2,86,59.92,64.2,29.94,30.0357,11,1980,188,7482600,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1752883200000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1752883200000.json,2025-07-18,4.3,,2025-07-18 19:16:00-07:00
1752890460000,1.5659,2.4606,0,0,1,201,64.4,86,60.12,64.4,29.94,30.0357,18,3240,188,7472700,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1752883200000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1752883200000.json,2025-07-18,,,2025-07-18 19:01:00-07:00
1752889560000,1.7895,2.908,0,0,1,201,64.9,85,60.28,64.9,29.94,30.0356,20,3600,188,7456500,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1752883200000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1752883200000.json,2025-07-18,,,2025-07-18 18:46:00-07:00
1752888660000,0.6711,2.4606,0,0,1,201,65.1,84,60.14,65.1,29.94,30.0355,20,3600,188,7438500,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1752883200000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1752883200000.json,2025-07-18,,,2025-07-18 18:31:00-07:00
1752887760000,1.1185,2.6843,0,0,1,201,65.3,84,60.34,65.3,29.95,30.0455,24,4320,188,7420500,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1752883200000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1752883200000.json,2025-07-18,4.3,,2025-07-18 18:16:00-07:00
1752886860000,0.6711,2.4606,0,0,1,201,65.7,83,60.39,65.7,29.95,30.0454,31,5580,188,7398900,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1752883200000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1752883200000.json,2025-07-18,,,2025-07-18 18:01:00-07:00
1752885960000,1.7895,4.0265,0,0,1,201,65.8,83,60.49,65.8,29.95,30.0454,32,5760,188,7371000,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1752883200000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1752883200000.json,2025-07-18,,,2025-07-18 17:46:00-07:00
1752885060000,2.2369,3.5791,0,0,1,201,65.8,83,60.49,65.8,29.96,30.0555,34,6120,188,7342200,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1752883200000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1752883200000.json,2025-07-18,,,2025-07-18 17:31:00-07:00
1752884160000,2.2369,3.8028,0,0,1,201,65.8,83,60.49,65.8,29.96,30.0555,38,6840,188,7311600,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1752883200000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1752883200000.json,2025-07-18,4.31,,2025-07-18 17:16:00-07:00
1752883260000,2.4606,3.8028,0,0,1,201,66.0,82,60.34,66.0,29.96,30.0554,40,7200,188,7277400,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1752883200000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1752883200000.json,2025-07-18,,,2025-07-18 17:01:00-07:00
1752882360000,2.6843,4.2502,0,0,1,201,66.6,81,60.58,66.6,29.97,30.0653,43,7740,188,7241400,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1752796800000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1752796800000.json,2025-07-18,,,2025-07-18 16:46:00-07:00
1752881460000,1.7895,3.1317,0,0,1,201,66.6,81,60.58,66.6,29.97,30.0653,53,9540,188,7202700,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1752796800000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1752796800000.json,2025-07-18,,,2025-07-18 16:31:00-07:00
1752880560000,1.7895,4.0265,0,0,1,201,66.6,81,60.58,66.6,29.97,30.0653,53,9540,188,7155000,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1752796800000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1752796800000.json,2025-07-18,4.31,,2025-07-18 16:16:00-07:00
1752879660000,2.2369,4.2502,0,0,1,201,66.9,80,60.52,66.9,29.98,30.0753,88,15840,188,7107300,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1752796800000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1752796800000.json,2025-07-18,,,2025-07-18 16:01:00-07:00
1752878760000,2.4606,4.2502,0,0,1,201,67.1,80,60.72,67.1,29.98,30.0753,164,29520,188,7028100,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1752796800000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1752796800000.json,2025-07-18,,,2025-07-18 15:46:00-07:00
1752877860000,2.6843,5.3686,0,0,1,201,67.1,80,60.72,67.1,29.98,30.0753,80,14400,188,6880500,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1752796800000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1752796800000.json,2025-07-18,,,2025-07-18 15:31:00-07:00
1752876960000,3.1317,4.6976,0,0,1,201,67.3,79,60.56,67.3,29.98,30.0753,61,10980,188,6808500,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1752796800000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1752796800000.json,2025-07-18,4.33,,2025-07-18 15:16:00-07:00
1752876060000,2.908,5.5923,0,0,1,207,67.5,78,60.39,67.5,29.99,30.0852,60,10800,188,6753600,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1752796800000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1752796800000.json,2025-07-18,,,2025-07-18 15:01:00-07:00
1752875160000,2.908,4.4739,0,0,1,208,67.6,78,60.49,67.6,29.99,30.0852,63,11340,188,6699600,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1752796800000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1752796800000.json,2025-07-18,,,2025-07-18 14:46:00-07:00
1752874260000,3.1317,4.2502,0,0,1,208,68.2,77,60.71,68.34,29.99,30.0851,66,11880,188,6642900,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1752796800000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1752796800000.json,2025-07-18,,,2025-07-18 14:31:00-07:00
1752873360000,2.4606,4.4739,0,0,1,208,68.0,77,60.51,68.0,29.99,30.0852,334,60120,188,6583500,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1752796800000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1752796800000.json,2025-07-18,4.33,,2025-07-18 14:16:00-07:00
1752872460000,2.4606,4.4739,0,0,1,208,67.6,77,60.12,67.6,29.99,30.0852,166,29880,188,6282900,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1752796800000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1752796800000.json,2025-07-18,,,2025-07-18 14:01:00-07:00
1752871560000,2.4606,4.2502,0,0,1,208,67.5,78,60.39,67.5,29.98,30.0752,69,12420,188,6133500,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1752796800000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1752796800000.json,2025-07-18,,,2025-07-18 13:46:00-07:00
1752870660000,2.0132,4.4739,0,0,1,208,67.1,78,60.0,67.1,29.98,30.0753,150,27000,188,6071400,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1752796800000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1752796800000.json,2025-07-18,,,2025-07-18 13:31:00-07:00
1752869760000,2.2369,5.145,0,0,1,208,66.6,78,59.52,66.6,29.99,30.0854,299,53820,188,5936400,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1752796800000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1752796800000.json,2025-07-18,4.37,,2025-07-18 13:16:00-07:00
1752868860000,3.1317,5.3686,0,0,1,208,66.6,79,59.88,66.6,29.98,30.0754,245,44100,188,5667300,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1752796800000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1752796800000.json,2025-07-18,,,2025-07-18 13:01:00-07:00
1752867960000,2.0132,6.0397,0,0,1,208,67.3,78,60.2,67.3,29.98,30.0753,647,116460,188,5446800,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1752796800000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1752796800000.json,2025-07-18,,,2025-07-18 12:46:00-07:00
1752867060000,2.908,6.0397,0,0,1,217,67.1,79,60.36,67.1,29.98,30.0753,843,151740,188,4864500,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1752796800000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1752796800000.json,2025-07-18,,,2025-07-18 12:31:00-07:00
1752866160000,3.3554,5.3686,0,0,1,217,66.4,81,60.39,66.4,29.98,30.0754,843,151740,188,4105800,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1752796800000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1752796800000.json,2025-07-18,4.49,,2025-07-18 12:16:00-07:00
1752865260000,2.908,4.9213,0,0,1,217,65.8,83,60.49,65.8,29.99,30.0856,830,149400,188,3347100,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1752796800000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1752796800000.json,2025-07-18,,,2025-07-18 12:01:00-07:00
1752864360000,2.6843,4.6976,0,0,1,217,65.3,83,60.0,65.3,30.01,30.1057,809,145620,188,2600100,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1752796800000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1752796800000.json,2025-07-18,,,2025-07-18 11:46:00-07:00
