dateutc,windspeedmph,windgustmph,hourlyrainin,dailyrainin,trustdevicetime,winddir,tempf,humidity,dewPoint,feelsLike,baromabsin,baromrelin,solarradiation,sis,sds,solarradday,tz,historical,passkey,time,loc,date,batt1volts,local_time
1757132220000,0.0,0.0,0,0,1,217,63.9,85,59.3,63.9,29.83,29.9254,0,0,0,5271300,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1757116800000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1757116800000.json,2025-09-05,,2025-09-05 21:17:00-07:00
1757131320000,0.0,0.0,0,0,1,217,64.4,83,59.12,64.4,29.83,29.9253,0,0,0,5271300,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1757116800000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1757116800000.json,2025-09-05,,2025-09-05 21:02:00-07:00
1757130420000,0.0,0.0,0,0,1,217,64.8,83,59.51,64.8,29.83,29.9252,0,0,0,5271300,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1757116800000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1757116800000.json,2025-09-05,,2025-09-05 20:47:00-07:00
1757129520000,0.0,0.0,0,0,1,217,64.9,82,59.27,64.9,29.82,29.9152,0,0,0,5271300,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1757116800000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1757116800000.json,2025-09-05,4.3,2025-09-05 20:32:00-07:00
1757128620000,0.0,0.0,0,0,1,217,65.5,81,59.51,65.5,29.82,29.9151,0,0,0,5271300,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1757116800000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1757116800000.json,2025-09-05,,2025-09-05 20:17:00-07:00
1757127720000,0.0,0.0,0,0,1,217,66.0,79,59.29,66.0,29.82,29.915,0,0,0,5271300,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1757116800000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1757116800000.json,2025-09-05,,2025-09-05 20:02:00-07:00
1757126820000,0.0,0.0,0,0,1,217,67.1,78,60.0,67.1,29.81,29.9047,0,0,0,5271300,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1757116800000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1757116800000.json,2025-09-05,,2025-09-05 19:47:00-07:00
1757125920000,0.0,0.0,0,0,1,217,68.0,79,61.24,68.0,29.81,29.9046,0,0,0,5271300,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1757116800000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1757116800000.json,2025-09-05,4.32,2025-09-05 19:32:00-07:00
1757125020000,0.0,0.0,0,0,1,217,68.5,80,62.08,68.81,29.81,29.9045,1,180,0,5271300,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1757116800000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1757116800000.json,2025-09-05,,2025-09-05 19:17:00-07:00
1757124120000,0.0,0.0,0,0,1,217,68.9,80,62.47,69.25,29.82,29.9145,4,720,0,5270400,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1757116800000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1757116800000.json,2025-09-05,,2025-09-05 19:02:00-07:00
1757123220000,0.0,0.0,0,0,1,217,69.3,78,62.14,69.6,29.82,29.9144,7,1260,0,5266800,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1757116800000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1757116800000.json,2025-09-05,,2025-09-05 18:47:00-07:00
1757122320000,0.0,0.0,0,0,1,217,69.4,77,61.87,69.66,29.82,29.9144,11,1980,0,5260500,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1757116800000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1757116800000.json,2025-09-05,4.33,2025-09-05 18:32:00-07:00
1757121420000,0.2237,1.7895,0,0,1,217,69.6,77,62.06,69.88,29.82,29.9143,16,2880,0,5250600,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1757116800000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1757116800000.json,2025-09-05,,2025-09-05 18:17:00-07:00
1757120520000,1.3422,2.908,0,0,1,217,69.6,78,62.43,69.93,29.83,29.9244,21,3780,0,5236200,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1757116800000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1757116800000.json,2025-09-05,,2025-09-05 18:02:00-07:00
1757119620000,2.0132,3.5791,0,0,1,217,69.6,78,62.43,69.93,29.83,29.9244,25,4500,0,5217300,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1757116800000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1757116800000.json,2025-09-05,,2025-09-05 17:47:00-07:00
1757118720000,0.6711,3.1317,0,0,1,217,69.6,78,62.43,69.93,29.83,29.9244,48,8640,0,5194800,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1757116800000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1757116800000.json,2025-09-05,4.34,2025-09-05 17:32:00-07:00
1757117820000,1.3422,4.0265,0,0,1,217,69.6,80,63.15,70.02,29.83,29.9244,29,5220,0,5151600,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1757116800000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1757116800000.json,2025-09-05,,2025-09-05 17:17:00-07:00
1757116920000,1.5659,4.0265,0,0,1,217,69.4,80,62.95,69.8,29.83,29.9244,32,5760,0,5125500,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1757116800000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1757116800000.json,2025-09-05,,2025-09-05 17:02:00-07:00
1757116020000,1.5659,4.9213,0,0,1,217,69.3,81,63.21,69.74,29.83,29.9244,39,7020,0,5096700,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1757030400000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1757030400000.json,2025-09-05,,2025-09-05 16:47:00-07:00
1757115120000,2.0132,5.3686,0,0,1,232,69.1,81,63.02,69.52,29.83,29.9245,48,8640,0,5061600,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1757030400000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1757030400000.json,2025-09-05,4.37,2025-09-05 16:32:00-07:00
1757114220000,3.3554,5.145,0,0,1,219,69.1,81,63.02,69.52,29.83,29.9245,42,7560,0,5018400,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1757030400000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1757030400000.json,2025-09-05,,2025-09-05 16:17:00-07:00
1757113320000,2.908,5.5923,0,0,1,217,69.3,80,62.86,69.69,29.83,29.9244,43,7740,0,4980600,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1757030400000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1757030400000.json,2025-09-05,,2025-09-05 16:02:00-07:00
1757112420000,1.7895,5.3686,0,0,1,217,69.4,80,62.95,69.8,29.83,29.9244,54,9720,0,4941900,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1757030400000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1757030400000.json,2025-09-05,,2025-09-05 15:47:00-07:00
1757111520000,1.5659,4.2502,0,0,1,217,69.6,80,63.15,70.02,29.83,29.9244,178,32040,0,4893300,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1757030400000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1757030400000.json,2025-09-05,4.46,2025-09-05 15:32:00-07:00
1757110620000,2.2369,5.5923,0,0,1,215,69.8,80,63.34,70.24,29.84,29.9344,663,119340,0,4733100,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1757030400000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1757030400000.json,2025-09-05,,2025-09-05 15:17:00-07:00
1757109720000,2.4606,7.1582,0,0,1,218,70.5,79,63.66,70.96,29.84,29.9342,479,86220,0,4136400,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1757030400000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1757030400000.json,2025-09-05,,2025-09-05 15:02:00-07:00
1757108820000,2.4606,5.145,0,0,1,213,71.2,76,63.24,71.59,29.84,29.9341,281,50580,0,3705300,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1757030400000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1757030400000.json,2025-09-05,,2025-09-05 14:47:00-07:00
1757107920000,2.2369,4.6976,0,0,1,213,71.2,76,63.24,71.59,29.85,29.9441,65,11700,0,3452400,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1757030400000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1757030400000.json,2025-09-05,4.38,2025-09-05 14:32:00-07:00
1757107020000,2.908,5.145,0,0,1,213,71.2,76,63.24,71.59,29.85,29.9441,57,10260,0,3393900,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1757030400000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1757030400000.json,2025-09-05,,2025-09-05 14:17:00-07:00
1757106120000,2.908,4.4739,0,0,1,213,71.6,75,63.24,71.98,29.85,29.9441,56,10080,0,3342600,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1757030400000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1757030400000.json,2025-09-05,,2025-09-05 14:02:00-07:00
1757105220000,2.6843,4.2502,0,0,1,213,72.0,74,63.25,72.38,29.86,29.954,59,10620,0,3292200,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1757030400000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1757030400000.json,2025-09-05,,2025-09-05 13:47:00-07:00
1757104320000,2.908,4.2502,0,0,1,213,72.0,74,63.25,72.38,29.86,29.954,60,10800,0,3239100,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1757030400000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1757030400000.json,2025-09-05,4.4,2025-09-05 13:32:00-07:00
1757103420000,2.4606,4.6976,0,0,1,213,71.8,73,62.67,72.11,29.87,29.9641,59,10620,0,3185100,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1757030400000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1757030400000.json,2025-09-05,,2025-09-05 13:17:00-07:00
1757102520000,2.908,4.6976,0,0,1,213,71.1,74,62.38,71.39,29.87,29.9642,275,49500,0,3132000,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1757030400000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1757030400000.json,2025-09-05,,2025-09-05 13:02:00-07:00
1757101620000,2.908,4.6976,0,0,1,213,70.5,75,62.18,70.78,29.88,29.9744,787,141660,0,2884500,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1757030400000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1757030400000.json,2025-09-05,,2025-09-05 12:47:00-07:00
1757100720000,3.1317,4.6976,0,0,1,213,70.3,75,61.99,70.56,29.89,29.9844,717,129060,0,2176200,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1757030400000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1757030400000.json,2025-09-05,4.67,2025-09-05 12:32:00-07:00
1757099820000,3.1317,5.145,0,0,1,213,70.3,76,62.37,70.6,29.9,29.9945,269,48420,0,1530900,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1757030400000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1757030400000.json,2025-09-05,,2025-09-05 12:17:00-07:00
1757098920000,2.4606,4.4739,0,0,1,213,69.8,77,62.25,70.1,29.89,29.9845,141,25380,0,1288800,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1757030400000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1757030400000.json,2025-09-05,,2025-09-05 12:02:00-07:00
1757098020000,3.1317,4.6976,0,0,1,213,69.6,77,62.06,69.88,29.89,29.9846,93,16740,0,1161900,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1757030400000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1757030400000.json,2025-09-05,,2025-09-05 11:47:00-07:00
1757097120000,2.908,4.9213,0,0,1,213,69.4,77,61.87,69.66,29.89,29.9846,75,13500,0,1078200,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1757030400000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1757030400000.json,2025-09-05,4.31,2025-09-05 11:32:00-07:00
1757096220000,2.0132,4.0265,0,0,1,213,69.1,78,61.94,69.38,29.89,29.9846,79,14220,0,1010700,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1757030400000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1757030400000.json,2025-09-05,,2025-09-05 11:17:00-07:00
1757095320000,2.4606,4.2502,0,0,1,213,68.5,80,62.08,68.81,29.89,29.9848,115,20700,0,939600,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1757030400000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1757030400000.json,2025-09-05,,2025-09-05 11:02:00-07:00
1757094420000,2.6843,4.0265,0,0,1,213,67.6,82,61.9,67.6,29.89,29.9849,156,28080,0,836100,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1757030400000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1757030400000.json,2025-09-05,,2025-09-05 10:47:00-07:00
1757093520000,2.2369,3.5791,0,0,1,213,67.1,83,61.76,67.1,29.89,29.985,135,24300,0,695700,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1757030400000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1757030400000.json,2025-09-05,4.32,2025-09-05 10:32:00-07:00
1757092620000,2.0132,3.3554,0,0,1,213,66.7,84,61.71,66.7,29.89,29.9851,106,19080,0,574200,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1757030400000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1757030400000.json,2025-09-05,,2025-09-05 10:17:00-07:00
1757091720000,2.2369,3.1317,0,0,1,213,66.6,85,61.94,66.6,29.88,29.9751,96,17280,0,478800,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1757030400000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1757030400000.json,2025-09-05,,2025-09-05 10:02:00-07:00
1757090820000,1.7895,2.908,0,0,1,213,66.7,85,62.04,66.7,29.88,29.975,73,13140,0,392400,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1757030400000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1757030400000.json,2025-09-05,,2025-09-05 09:47:00-07:00
1757089920000,1.1185,2.6843,0,0,1,213,66.6,85,61.94,66.6,29.88,29.9751,62,11160,0,326700,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1757030400000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1757030400000.json,2025-09-05,4.29,2025-09-05 09:32:00-07:00
1757089020000,0.4474,2.4606,0,0,1,213,66.2,86,61.88,66.2,29.88,29.9751,59,10620,0,270900,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1757030400000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1757030400000.json,2025-09-05,,2025-09-05 09:17:00-07:00
1757088120000,0.0,0.0,0,0,1,213,65.8,87,61.82,65.8,29.88,29.9752,51,9180,0,217800,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1757030400000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1757030400000.json,2025-09-05,,2025-09-05 09:02:00-07:00
1757087220000,0.0,0.0,0,0,1,213,65.3,88,61.65,65.3,29.88,29.9753,50,9000,0,171900,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1757030400000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1757030400000.json,2025-09-05,,2025-09-05 08:47:00-07:00
1757086320000,0.0,0.0,0,0,1,213,64.9,91,62.21,64.9,29.88,29.9754,35,6300,0,126900,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1757030400000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1757030400000.json,2025-09-05,4.29,2025-09-05 08:32:00-07:00
1757085420000,0.0,0.0,0,0,1,213,64.2,93,62.13,64.2,29.88,29.9755,30,5400,0,95400,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1757030400000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1757030400000.json,2025-09-05,,2025-09-05 08:17:00-07:00
1757084520000,0.0,0.0,0,0,1,213,63.7,94,61.94,63.7,29.87,29.9656,27,4860,0,68400,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1757030400000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1757030400000.json,2025-09-05,,2025-09-05 08:02:00-07:00
1757083620000,0.0,0.0,0,0,1,213,63.1,95,61.64,63.1,29.87,29.9657,23,4140,0,44100,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1757030400000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1757030400000.json,2025-09-05,,2025-09-05 07:47:00-07:00
1757082720000,0.0,0.0,0,0,1,213,62.4,96,61.24,62.4,29.86,29.9558,16,2880,0,23400,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1757030400000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1757030400000.json,2025-09-05,4.28,2025-09-05 07:32:00-07:00
1757081820000,0.0,0.0,0,0,1,213,61.7,96,60.55,61.7,29.86,29.9559,8,1440,0,9000,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1757030400000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1757030400000.json,2025-09-05,,2025-09-05 07:17:00-07:00
1757080920000,0.0,0.0,0,0,1,213,61.2,96,60.05,61.2,29.86,29.956,2,360,0,1800,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1757030400000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1757030400000.json,2025-09-05,,2025-09-05 07:02:00-07:00
1757080020000,0.0,0.0,0,0,1,213,61.0,95,59.56,61.0,29.85,29.946,0,0,0,0,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1757030400000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1757030400000.json,2025-09-05,,2025-09-05 06:47:00-07:00
1757079120000,0.0,0.0,0,0,1,213,61.0,95,59.56,61.0,29.85,29.946,0,0,0,0,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1757030400000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1757030400000.json,2025-09-05,4.29,2025-09-05 06:32:00-07:00
1757078220000,0.0,0.0,0,0,1,213,61.3,94,59.56,61.3,29.85,29.9459,0,0,0,0,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1757030400000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1757030400000.json,2025-09-05,,2025-09-05 06:17:00-07:00
1757077320000,0.0,0.0,0,0,1,213,61.9,93,59.85,61.9,29.84,29.9358,0,0,0,0,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1757030400000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1757030400000.json,2025-09-05,,2025-09-05 06:02:00-07:00
1757076420000,0.0,0.0,0,0,1,213,62.6,93,60.54,62.6,29.84,29.9357,0,0,0,0,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1757030400000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1757030400000.json,2025-09-05,,2025-09-05 05:47:00-07:00
1757075520000,0.0,0.0,0,0,1,213,63.3,93,61.24,63.3,29.83,29.9255,0,0,0,0,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1757030400000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1757030400000.json,2025-09-05,4.29,2025-09-05 05:32:00-07:00
1757074620000,0.0,0.0,0,0,1,213,63.7,93,61.64,63.7,29.83,29.9254,0,0,0,0,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1757030400000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1757030400000.json,2025-09-05,,2025-09-05 05:17:00-07:00
1757073720000,0.0,0.0,0,0,1,213,63.9,93,61.83,63.9,29.83,29.9254,0,0,0,0,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1757030400000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1757030400000.json,2025-09-05,,2025-09-05 05:02:00-07:00
1757072820000,0.0,0.0,0,0,1,213,64.2,93,62.13,64.2,29.83,29.9253,0,0,0,0,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1757030400000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1757030400000.json,2025-09-05,,2025-09-05 04:47:00-07:00
1757071920000,0.0,0.0,0,0,1,213,64.4,93,62.33,64.4,29.83,29.9253,0,0,0,0,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1757030400000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1757030400000.json,2025-09-05,4.29,2025-09-05 04:32:00-07:00
1757071020000,0.0,0.0,0,0,1,213,64.6,93,62.53,64.6,29.84,29.9353,0,0,0,0,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1757030400000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1757030400000.json,2025-09-05,,2025-09-05 04:17:00-07:00
1757070120000,0.0,1.3422,0,0,1,213,64.8,93,62.73,64.8,29.84,29.9353,0,0,0,0,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1757030400000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1757030400000.json,2025-09-05,,2025-09-05 04:02:00-07:00
1757069220000,0.0,1.1185,0,0,1,213,64.8,93,62.73,64.8,29.83,29.9252,0,0,0,0,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1757030400000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1757030400000.json,2025-09-05,,2025-09-05 03:47:00-07:00
1757068320000,0.0,0.0,0,0,1,213,64.8,93,62.73,64.8,29.83,29.9252,0,0,0,0,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1757030400000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1757030400000.json,2025-09-05,4.29,2025-09-05 03:32:00-07:00
1757067420000,0.0,0.0,0,0,1,213,64.9,93,62.82,64.9,29.83,29.9252,0,0,0,0,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1757030400000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1757030400000.json,2025-09-05,,2025-09-05 03:17:00-07:00
1757066520000,0.0,0.0,0,0,1,213,65.1,93,63.02,65.1,29.83,29.9252,0,0,0,0,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1757030400000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1757030400000.json,2025-09-05,,2025-09-05 03:02:00-07:00
