dateutc,windspeedmph,windgustmph,hourlyrainin,dailyrainin,trustdevicetime,winddir,tempf,humidity,baromabsin,baromrelin,solarradiation,sis,sds,solarradday,tz,historical,feelsLike,dewPoint,passkey,time,loc,date,batt1volts,local_time
1741761900000,0.0,0.0,0.0,0.0,1,150,49.3,88,29.91,30.0084,0,0,12,4653000,America/Los_Angeles,True,49.3,45.9,184b25e1e4b0679445bdc4f9f9a9c3f0,1741737600000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1741737600000.json,2025-03-11,,2025-03-11 23:45:00-07:00
1741761000000,0.0,0.0,0.0,0.0,1,150,49.8,87,29.91,30.0083,0,0,12,4653000,America/Los_Angeles,True,49.8,46.09,184b25e1e4b0679445bdc4f9f9a9c3f0,1741737600000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1741737600000.json,2025-03-11,,2025-03-11 23:30:00-07:00
1741760100000,0.0,0.0,0.0,0.0,1,150,49.8,88,29.91,30.0083,0,0,12,4653000,America/Los_Angeles,True,49.8,46.39,184b25e1e4b0679445bdc4f9f9a9c3f0,1741737600000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1741737600000.json,2025-03-11,4.02,2025-03-11 23:15:00-07:00
1741759200000,0.0,0.0,0.0,0.0,1,150,49.8,88,29.91,30.0083,0,0,12,4653000,America/Los_Angeles,True,49.8,46.39,184b25e1e4b0679445bdc4f9f9a9c3f0,1741737600000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1741737600000.json,2025-03-11,,2025-03-11 23:00:00-07:00
1741758300000,0.0,0.0,0.0,0.0,1,150,49.8,87,29.9,29.9983,0,0,12,4653000,America/Los_Angeles,True,49.8,46.09,184b25e1e4b0679445bdc4f9f9a9c3f0,1741737600000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1741737600000.json,2025-03-11,,2025-03-11 22:45:00-07:00
1741757400000,0.0,0.0,0.0,0.0,1,150,50.2,87,29.9,29.9982,0,0,12,4653000,America/Los_Angeles,True,50.2,46.48,184b25e1e4b0679445bdc4f9f9a9c3f0,1741737600000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1741737600000.json,2025-03-11,,2025-03-11 22:30:00-07:00
1741756500000,0.0,0.0,0.0,0.0,1,150,50.4,86,29.9,29.9982,0,0,12,4653000,America/Los_Angeles,True,50.4,46.37,184b25e1e4b0679445bdc4f9f9a9c3f0,1741737600000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1741737600000.json,2025-03-11,4.02,2025-03-11 22:15:00-07:00
1741755600000,0.0,0.0,0.0,0.0,1,150,50.5,86,29.89,29.9881,0,0,12,4653000,America/Los_Angeles,True,50.5,46.47,184b25e1e4b0679445bdc4f9f9a9c3f0,1741737600000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1741737600000.json,2025-03-11,,2025-03-11 22:00:00-07:00
1741754700000,0.0,0.0,0.0,0.0,1,150,50.7,86,29.89,29.9881,0,0,12,4653000,America/Los_Angeles,True,50.7,46.67,184b25e1e4b0679445bdc4f9f9a9c3f0,1741737600000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1741737600000.json,2025-03-11,,2025-03-11 21:45:00-07:00
1741753800000,0.0,0.0,0.0,0.0,1,150,50.7,86,29.89,29.9881,0,0,12,4653000,America/Los_Angeles,True,50.7,46.67,184b25e1e4b0679445bdc4f9f9a9c3f0,1741737600000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1741737600000.json,2025-03-11,,2025-03-11 21:30:00-07:00
1741752900000,0.0,0.0,0.0,0.0,1,150,51.1,86,29.88,29.978,0,0,12,4653000,America/Los_Angeles,True,51.1,47.06,184b25e1e4b0679445bdc4f9f9a9c3f0,1741737600000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1741737600000.json,2025-03-11,4.02,2025-03-11 21:15:00-07:00
1741752000000,0.0,0.0,0.0,0.0,1,150,51.1,85,29.88,29.978,0,0,12,4653000,America/Los_Angeles,True,51.1,46.75,184b25e1e4b0679445bdc4f9f9a9c3f0,1741737600000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1741737600000.json,2025-03-11,,2025-03-11 21:00:00-07:00
1741751100000,0.0,0.0,0.0,0.0,1,150,51.3,82,29.88,29.9779,0,0,12,4653000,America/Los_Angeles,True,51.3,45.99,184b25e1e4b0679445bdc4f9f9a9c3f0,1741737600000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1741737600000.json,2025-03-11,,2025-03-11 20:45:00-07:00
1741750200000,0.0,0.0,0.0,0.0,1,150,51.8,82,29.87,29.9678,0,0,12,4653000,America/Los_Angeles,True,51.8,46.48,184b25e1e4b0679445bdc4f9f9a9c3f0,1741737600000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1741737600000.json,2025-03-11,,2025-03-11 20:30:00-07:00
1741749300000,0.0,0.0,0.0,0.0,1,150,52.3,81,29.87,29.9677,0,0,12,4653000,America/Los_Angeles,True,52.3,46.64,184b25e1e4b0679445bdc4f9f9a9c3f0,1741737600000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1741737600000.json,2025-03-11,4.02,2025-03-11 20:15:00-07:00
1741748400000,0.0,0.0,0.0,0.0,1,150,52.9,79,29.86,29.9575,0,0,12,4653000,America/Los_Angeles,True,52.9,46.57,184b25e1e4b0679445bdc4f9f9a9c3f0,1741737600000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1741737600000.json,2025-03-11,,2025-03-11 20:00:00-07:00
1741747500000,0.0,0.0,0.0,0.0,1,150,53.8,78,29.85,29.9473,0,0,12,4653000,America/Los_Angeles,True,53.8,47.1,184b25e1e4b0679445bdc4f9f9a9c3f0,1741737600000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1741737600000.json,2025-03-11,,2025-03-11 19:45:00-07:00
1741746600000,0.0,0.0,0.0,0.0,1,150,54.5,76,29.85,29.9472,0,0,12,4653000,America/Los_Angeles,True,54.5,47.09,184b25e1e4b0679445bdc4f9f9a9c3f0,1741737600000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1741737600000.json,2025-03-11,,2025-03-11 19:30:00-07:00
1741745700000,0.0,0.0,0.0,0.0,1,150,55.4,74,29.84,29.937,0,0,12,4653000,America/Los_Angeles,True,55.4,47.25,184b25e1e4b0679445bdc4f9f9a9c3f0,1741737600000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1741737600000.json,2025-03-11,4.02,2025-03-11 19:15:00-07:00
1741744800000,0.0,0.0,0.0,0.0,1,150,56.3,73,29.84,29.9368,1,180,12,4653000,America/Los_Angeles,True,56.3,47.76,184b25e1e4b0679445bdc4f9f9a9c3f0,1741737600000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1741737600000.json,2025-03-11,,2025-03-11 19:00:00-07:00
1741743900000,0.0,0.8948,0.0,0.0,1,150,56.8,72,29.84,29.9367,2,360,12,4652100,America/Los_Angeles,True,56.8,47.87,184b25e1e4b0679445bdc4f9f9a9c3f0,1741737600000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1741737600000.json,2025-03-11,,2025-03-11 18:45:00-07:00
1741743000000,0.0,0.0,0.0,0.0,1,150,57.4,72,29.84,29.9366,7,1260,12,4650300,America/Los_Angeles,True,57.4,48.45,184b25e1e4b0679445bdc4f9f9a9c3f0,1741737600000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1741737600000.json,2025-03-11,,2025-03-11 18:30:00-07:00
1741742100000,1.1185,2.6843,0.0,0.0,1,150,58.1,70,29.83,29.9265,13,2340,12,4644000,America/Los_Angeles,True,58.1,48.37,184b25e1e4b0679445bdc4f9f9a9c3f0,1741737600000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1741737600000.json,2025-03-11,4.03,2025-03-11 18:15:00-07:00
1741741200000,1.5659,3.8028,0.0,0.0,1,150,58.6,68,29.83,29.9264,19,3420,12,4632300,America/Los_Angeles,True,58.6,48.07,184b25e1e4b0679445bdc4f9f9a9c3f0,1741737600000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1741737600000.json,2025-03-11,,2025-03-11 18:00:00-07:00
1741740300000,2.0132,4.4739,0.0,0.0,1,150,59.0,67,29.83,29.9263,38,6840,12,4615200,America/Los_Angeles,True,59.0,48.06,184b25e1e4b0679445bdc4f9f9a9c3f0,1741737600000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1741737600000.json,2025-03-11,,2025-03-11 17:45:00-07:00
1741739400000,2.0132,4.6976,0.0,0.0,1,143,59.2,67,29.83,29.9263,30,5400,12,4581000,America/Los_Angeles,True,59.2,48.25,184b25e1e4b0679445bdc4f9f9a9c3f0,1741737600000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1741737600000.json,2025-03-11,,2025-03-11 17:30:00-07:00
1741738500000,1.5659,4.6976,0.0,0.0,1,140,59.5,67,29.83,29.9262,27,4860,12,4554000,America/Los_Angeles,True,59.5,48.53,184b25e1e4b0679445bdc4f9f9a9c3f0,1741737600000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1741737600000.json,2025-03-11,4.03,2025-03-11 17:15:00-07:00
1741737600000,2.0132,4.0265,0.0,0.0,1,149,59.5,67,29.83,29.9262,66,11880,12,4529700,America/Los_Angeles,True,59.5,48.53,184b25e1e4b0679445bdc4f9f9a9c3f0,1741737600000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1741737600000.json,2025-03-11,,2025-03-11 17:00:00-07:00
1741736700000,2.6843,5.816,0.0,0.0,1,156,59.7,67,29.82,29.9161,36,6480,12,4470300,America/Los_Angeles,True,59.7,48.72,184b25e1e4b0679445bdc4f9f9a9c3f0,1741651200000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1741651200000.json,2025-03-11,,2025-03-11 16:45:00-07:00
1741735800000,2.4606,5.3686,0.0,0.0,1,157,59.5,68,29.82,29.9162,41,7380,12,4437900,America/Los_Angeles,True,59.5,48.93,184b25e1e4b0679445bdc4f9f9a9c3f0,1741651200000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1741651200000.json,2025-03-11,,2025-03-11 16:30:00-07:00
1741734900000,2.908,6.2634,0.0,0.0,1,148,59.9,67,29.81,29.9061,61,10980,12,4401000,America/Los_Angeles,True,59.9,48.91,184b25e1e4b0679445bdc4f9f9a9c3f0,1741651200000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1741651200000.json,2025-03-11,4.03,2025-03-11 16:15:00-07:00
1741734000000,3.1317,6.2634,0.0,0.0,1,153,60.3,66,29.81,29.906,355,63900,12,4346100,America/Los_Angeles,True,60.3,48.89,184b25e1e4b0679445bdc4f9f9a9c3f0,1741651200000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1741651200000.json,2025-03-11,,2025-03-11 16:00:00-07:00
1741733100000,3.3554,7.3819,0.0,0.0,1,153,59.9,66,29.82,29.9161,386,69480,12,4026600,America/Los_Angeles,True,59.9,48.51,184b25e1e4b0679445bdc4f9f9a9c3f0,1741651200000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1741651200000.json,2025-03-11,,2025-03-11 15:45:00-07:00
1741732200000,3.5791,6.9345,0.0,0.0,1,156,60.1,65,29.82,29.9161,87,15660,12,3679200,America/Los_Angeles,True,60.1,48.29,184b25e1e4b0679445bdc4f9f9a9c3f0,1741651200000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1741651200000.json,2025-03-11,,2025-03-11 15:30:00-07:00
1741731300000,3.3554,7.1582,0.0,0.0,1,152,61.2,64,29.81,29.9058,68,12240,12,3600900,America/Los_Angeles,True,61.2,48.92,184b25e1e4b0679445bdc4f9f9a9c3f0,1741651200000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1741651200000.json,2025-03-11,4.03,2025-03-11 15:15:00-07:00
1741730400000,3.3554,5.816,0.0,0.0,1,158,62.4,62,29.8,29.8956,285,51300,12,3539700,America/Los_Angeles,True,62.4,49.21,184b25e1e4b0679445bdc4f9f9a9c3f0,1741651200000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1741651200000.json,2025-03-11,,2025-03-11 15:00:00-07:00
1741729500000,2.4606,7.3819,0.0,0.0,1,133,63.0,60,29.81,29.9055,710,127800,12,3283200,America/Los_Angeles,True,63.0,48.89,184b25e1e4b0679445bdc4f9f9a9c3f0,1741651200000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1741651200000.json,2025-03-11,,2025-03-11 14:45:00-07:00
1741728600000,2.4606,6.7108,0.0,0.0,1,161,62.4,61,29.82,29.9156,493,88740,12,2644200,America/Los_Angeles,True,62.4,48.77,184b25e1e4b0679445bdc4f9f9a9c3f0,1741651200000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1741651200000.json,2025-03-11,,2025-03-11 14:30:00-07:00
1741727700000,1.5659,6.0397,0.0,0.0,1,115,60.8,64,29.83,29.926,470,84600,12,2200500,America/Los_Angeles,True,60.8,48.54,184b25e1e4b0679445bdc4f9f9a9c3f0,1741651200000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1741651200000.json,2025-03-11,4.03,2025-03-11 14:15:00-07:00
1741726800000,1.7895,6.0397,0.0,0.0,1,76,58.6,67,29.85,29.9464,241,43380,12,1777500,America/Los_Angeles,True,58.6,47.68,184b25e1e4b0679445bdc4f9f9a9c3f0,1741651200000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1741651200000.json,2025-03-11,,2025-03-11 14:00:00-07:00
1741725900000,0.6711,4.0265,0.0,0.0,1,114,57.2,70,29.85,29.9467,149,26820,12,1560600,America/Los_Angeles,True,57.2,47.5,184b25e1e4b0679445bdc4f9f9a9c3f0,1741651200000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1741651200000.json,2025-03-11,,2025-03-11 13:45:00-07:00
1741725000000,1.1185,5.3686,0.0,0.0,1,156,56.3,71,29.86,29.9569,163,29340,12,1426500,America/Los_Angeles,True,56.3,47.02,184b25e1e4b0679445bdc4f9f9a9c3f0,1741651200000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1741651200000.json,2025-03-11,,2025-03-11 13:30:00-07:00
1741724100000,0.6711,2.6843,0.0,0.0,1,157,55.6,72,29.86,29.957,126,22680,12,1279800,America/Los_Angeles,True,55.6,46.72,184b25e1e4b0679445bdc4f9f9a9c3f0,1741651200000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1741651200000.json,2025-03-11,4.03,2025-03-11 13:15:00-07:00
