dateutc,windspeedmph,windgustmph,hourlyrainin,dailyrainin,trustdevicetime,winddir,tempf,humidity,dewPoint,feelsLike,baromabsin,baromrelin,solarradiation,sis,sds,solarradday,tz,historical,passkey,time,loc,date,batt1volts,lastRain,local_time
1754462820000,0.0,0.0,0,0,1,204,62.1,90,59.13,62.1,29.98,30.0762,0,0,138,7924500,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1754438400000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1754438400000.json,2025-08-05,,,2025-08-05 23:47:00-07:00
1754461920000,0.0,0.0,0,0,1,204,62.2,90,59.23,62.2,29.98,30.0762,0,0,138,7924500,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1754438400000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1754438400000.json,2025-08-05,,,2025-08-05 23:32:00-07:00
1754461020000,0.0,0.0,0,0,1,204,62.2,89,58.91,62.2,29.98,30.0762,0,0,138,7924500,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1754438400000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1754438400000.json,2025-08-05,,,2025-08-05 23:17:00-07:00
1754460120000,0.0,0.0,0,0,1,204,62.4,89,59.11,62.4,29.98,30.0761,0,0,138,7924500,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1754438400000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1754438400000.json,2025-08-05,4.31,,2025-08-05 23:02:00-07:00
1754459220000,0.0,1.1185,0,0,1,204,62.6,89,59.31,62.6,29.98,30.0761,0,0,138,7924500,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1754438400000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1754438400000.json,2025-08-05,,,2025-08-05 22:47:00-07:00
1754458320000,0.0,1.3422,0,0,1,204,62.6,89,59.31,62.6,29.98,30.0761,0,0,138,7924500,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1754438400000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1754438400000.json,2025-08-05,,,2025-08-05 22:32:00-07:00
1754457420000,0.0,1.5659,0,0,1,204,62.4,88,58.8,62.4,29.98,30.0761,0,0,138,7924500,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1754438400000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1754438400000.json,2025-08-05,,,2025-08-05 22:17:00-07:00
1754456520000,0.0,1.3422,0,0,1,204,62.4,88,58.8,62.4,29.98,30.0761,0,0,138,7924500,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1754438400000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1754438400000.json,2025-08-05,4.32,,2025-08-05 22:02:00-07:00
1754455620000,0.0,0.0,0,0,1,204,62.6,88,58.99,62.6,29.97,30.0661,0,0,138,7924500,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1754438400000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1754438400000.json,2025-08-05,,,2025-08-05 21:47:00-07:00
1754454720000,0.0,0.0,0,0,1,204,62.6,87,58.67,62.6,29.97,30.0661,0,0,138,7924500,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1754438400000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1754438400000.json,2025-08-05,,,2025-08-05 21:32:00-07:00
1754453820000,0.0,0.0,0,0,1,204,63.0,86,58.74,63.0,29.96,30.056,0,0,138,7924500,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1754438400000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1754438400000.json,2025-08-05,,,2025-08-05 21:17:00-07:00
1754452920000,0.0,1.1185,0,0,1,204,63.3,85,58.71,63.3,29.96,30.0559,0,0,138,7924500,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1754438400000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1754438400000.json,2025-08-05,4.33,,2025-08-05 21:02:00-07:00
1754452020000,0.0,0.0,0,0,1,204,63.7,85,59.1,63.7,29.96,30.0558,0,0,138,7924500,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1754438400000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1754438400000.json,2025-08-05,,,2025-08-05 20:47:00-07:00
