dateutc,windspeedmph,windgustmph,hourlyrainin,dailyrainin,trustdevicetime,winddir,tempf,humidity,batt1volts,dewPoint,feelsLike,baromabsin,baromrelin,solarradiation,sis,sds,solarradday,tz,historical,passkey,time,loc,date,local_time
1760842920000,0.0,0.0,0,0,1,243,64.8,80,,58.48,64.8,30.0,30.0958,0,0,34,4718700,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1760832000000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1760832000000.json,2025-10-18,2025-10-18 20:02:00-07:00
1760842020000,0.2237,1.5659,0,0,1,243,64.9,83,4.33,59.61,64.9,29.99,30.0857,0,0,34,4718700,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1760832000000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1760832000000.json,2025-10-18,2025-10-18 19:47:00-07:00
1760841120000,0.8948,2.2369,0,0,1,243,65.3,82,,59.66,65.3,29.99,30.0856,0,0,34,4718700,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1760832000000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1760832000000.json,2025-10-18,2025-10-18 19:32:00-07:00
1760840220000,1.5659,2.6843,0,0,1,243,65.8,79,,59.1,65.8,29.98,30.0755,0,0,34,4718700,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1760832000000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1760832000000.json,2025-10-18,2025-10-18 19:17:00-07:00
1760839320000,2.0132,3.8028,0,0,1,243,66.4,74,,57.85,66.4,29.98,30.0754,0,0,34,4718700,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1760832000000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1760832000000.json,2025-10-18,2025-10-18 19:02:00-07:00
1760838420000,1.1185,2.2369,0,0,1,243,66.9,72,4.34,57.57,66.9,29.98,30.0753,0,0,34,4718700,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1760832000000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1760832000000.json,2025-10-18,2025-10-18 18:47:00-07:00
1760837520000,1.3422,2.908,0,0,1,243,67.6,68,,56.65,67.6,29.97,30.0652,0,0,34,4718700,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1760832000000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1760832000000.json,2025-10-18,2025-10-18 18:32:00-07:00
1760836620000,0.2237,1.7895,0,0,1,243,67.8,70,,57.65,67.8,29.97,30.0651,1,180,34,4718700,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1760832000000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1760832000000.json,2025-10-18,2025-10-18 18:17:00-07:00
1760835720000,0.6711,2.4606,0,0,1,243,68.4,72,,59.01,68.32,29.97,30.065,4,720,34,4717800,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1760832000000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1760832000000.json,2025-10-18,2025-10-18 18:02:00-07:00
1760834820000,1.1185,2.2369,0,0,1,243,68.9,69,4.34,58.3,68.73,29.97,30.0649,7,1260,34,4714200,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1760832000000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1760832000000.json,2025-10-18,2025-10-18 17:47:00-07:00
1760833920000,1.7895,3.1317,0,0,1,243,69.6,69,,58.97,69.5,29.97,30.0648,10,1800,34,4707900,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1760832000000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1760832000000.json,2025-10-18,2025-10-18 17:32:00-07:00
1760833020000,0.8948,2.6843,0,0,1,243,70.5,66,,58.58,70.35,29.97,30.0646,14,2520,34,4698900,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1760832000000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1760832000000.json,2025-10-18,2025-10-18 17:17:00-07:00
1760832120000,1.5659,3.5791,0,0,1,243,71.2,61,,57.05,70.89,29.97,30.0645,22,3960,34,4686300,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1760832000000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1760832000000.json,2025-10-18,2025-10-18 17:02:00-07:00
1760831220000,0.4474,2.4606,0,0,1,243,71.8,60,4.36,57.15,71.5,29.97,30.0644,21,3780,34,4666500,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1760745600000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1760745600000.json,2025-10-18,2025-10-18 16:47:00-07:00
1760830320000,1.5659,3.1317,0,0,1,243,72.1,60,,57.44,71.83,29.97,30.0644,24,4320,34,4647600,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1760745600000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1760745600000.json,2025-10-18,2025-10-18 16:32:00-07:00
1760829420000,0.6711,2.4606,0,0,1,243,72.1,61,,57.9,71.88,29.97,30.0644,29,5220,34,4626000,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1760745600000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1760745600000.json,2025-10-18,2025-10-18 16:17:00-07:00
1760828520000,1.7895,3.5791,0,0,1,243,71.4,65,,59.01,71.3,29.97,30.0645,34,6120,34,4599900,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1760745600000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1760745600000.json,2025-10-18,2025-10-18 16:02:00-07:00
1760827620000,1.7895,2.6843,0,0,1,243,71.4,65,4.37,59.01,71.3,29.98,30.0745,170,30600,34,4569300,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1760745600000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1760745600000.json,2025-10-18,2025-10-18 15:47:00-07:00
1760826720000,2.0132,3.1317,0,0,1,243,72.0,61,,57.8,71.77,29.98,30.0744,79,14220,34,4416300,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1760745600000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1760745600000.json,2025-10-18,2025-10-18 15:32:00-07:00
1760825820000,1.5659,2.908,0,0,1,243,72.5,58,,56.87,72.18,29.98,30.0743,41,7380,34,4345200,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1760745600000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1760745600000.json,2025-10-18,2025-10-18 15:17:00-07:00
1760824920000,2.4606,3.3554,0,0,1,243,74.3,52,,55.52,73.87,29.97,30.064,42,7560,34,4308300,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1760745600000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1760745600000.json,2025-10-18,2025-10-18 15:02:00-07:00
1760824020000,2.2369,4.0265,0,0,1,243,76.8,42,4.42,51.95,76.15,29.97,30.0635,52,9360,34,4270500,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1760745600000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1760745600000.json,2025-10-18,2025-10-18 14:47:00-07:00
1760823120000,2.0132,3.8028,0,0,1,243,79.3,35,,49.25,78.58,29.97,30.0631,202,36360,34,4223700,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1760745600000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1760745600000.json,2025-10-18,2025-10-18 14:32:00-07:00
1760822220000,0.2237,2.0132,0,0,1,243,80.2,33,,48.46,79.52,29.98,30.073,281,50580,34,4041900,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1760745600000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1760745600000.json,2025-10-18,2025-10-18 14:17:00-07:00
1760821320000,0.0,1.7895,0,0,1,243,79.5,33,,47.85,78.7,29.98,30.0731,639,115020,34,3789000,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1760745600000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1760745600000.json,2025-10-18,2025-10-18 14:02:00-07:00
1760820420000,0.0,1.5659,0,0,1,243,78.8,35,4.64,48.81,78.03,29.98,30.0732,601,108180,34,3213900,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1760745600000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1760745600000.json,2025-10-18,2025-10-18 13:47:00-07:00
1760819520000,0.0,1.7895,0,0,1,243,77.7,35,,47.85,76.81,29.98,30.0734,594,106920,34,2673000,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1760745600000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1760745600000.json,2025-10-18,2025-10-18 13:32:00-07:00
1760818620000,0.0,0.0,0,0,1,243,76.5,34,,46.03,75.45,29.99,30.0836,545,98100,34,2138400,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1760745600000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1760745600000.json,2025-10-18,2025-10-18 13:17:00-07:00
1760817720000,0.0,1.1185,0,0,1,243,75.9,35,,46.27,74.84,30.0,30.0938,292,52560,34,1647900,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1760745600000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1760745600000.json,2025-10-18,2025-10-18 13:02:00-07:00
1760816820000,0.0,1.1185,0,0,1,243,75.4,38,4.51,48.01,74.43,30.0,30.0939,134,24120,34,1385100,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1760745600000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1760745600000.json,2025-10-18,2025-10-18 12:47:00-07:00
1760815920000,0.0,2.2369,0,0,1,243,74.8,41,,49.51,73.91,30.01,30.104,123,22140,34,1264500,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1760745600000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1760745600000.json,2025-10-18,2025-10-18 12:32:00-07:00
1760815020000,0.0,2.908,0,0,1,243,74.1,42,,49.53,73.18,30.01,30.1041,217,39060,34,1153800,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1760745600000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1760745600000.json,2025-10-18,2025-10-18 12:17:00-07:00
1760814120000,0.0,1.1185,0,0,1,243,73.2,42,,48.72,72.19,30.01,30.1043,178,32040,34,958500,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1760745600000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1760745600000.json,2025-10-18,2025-10-18 12:02:00-07:00
1760813220000,0.2237,1.7895,0,0,1,243,72.3,43,4.43,48.54,71.25,30.02,30.1145,111,19980,34,798300,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1760745600000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1760745600000.json,2025-10-18,2025-10-18 11:47:00-07:00
1760812320000,0.0,1.1185,0,0,1,243,71.6,45,,49.12,70.57,30.02,30.1146,55,9900,34,698400,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1760745600000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1760745600000.json,2025-10-18,2025-10-18 11:32:00-07:00
1760811420000,0.0,1.3422,0,0,1,243,70.5,51,,51.49,69.65,30.02,30.1148,89,16020,34,648900,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1760745600000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1760745600000.json,2025-10-18,2025-10-18 11:17:00-07:00
1760810520000,0.0,1.5659,0,0,1,243,69.1,64,,56.4,68.72,30.03,30.1251,189,34020,34,568800,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1760745600000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1760745600000.json,2025-10-18,2025-10-18 11:02:00-07:00
1760809620000,0.4474,2.4606,0,0,1,243,68.0,71,4.31,58.24,68.0,30.03,30.1253,64,11520,34,398700,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1760745600000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1760745600000.json,2025-10-18,2025-10-18 10:47:00-07:00
1760808720000,1.1185,2.4606,0,0,1,243,67.8,70,,57.65,67.8,30.03,30.1253,71,12780,34,341100,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1760745600000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1760745600000.json,2025-10-18,2025-10-18 10:32:00-07:00
1760807820000,1.5659,2.4606,0,0,1,243,68.2,65,,55.98,67.78,30.02,30.1152,68,12240,34,277200,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1760745600000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1760745600000.json,2025-10-18,2025-10-18 10:17:00-07:00
1760806920000,1.5659,2.908,0,0,1,243,67.5,63,,54.45,67.5,30.02,30.1153,32,5760,34,216000,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1760745600000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1760745600000.json,2025-10-18,2025-10-18 10:02:00-07:00
1760806020000,0.4474,2.4606,0,0,1,243,65.3,67,4.28,54.05,65.3,30.02,30.1157,31,5580,34,187200,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1760745600000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1760745600000.json,2025-10-18,2025-10-18 09:47:00-07:00
1760805120000,0.0,0.0,0,0,1,243,63.1,68,,52.36,63.1,30.01,30.1061,29,5220,34,159300,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1760745600000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1760745600000.json,2025-10-18,2025-10-18 09:32:00-07:00
1760804220000,0.0,0.0,0,0,1,243,60.6,68,,49.98,60.6,30.01,30.1066,43,7740,34,133200,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1760745600000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1760745600000.json,2025-10-18,2025-10-18 09:17:00-07:00
1760803320000,0.0,0.0,0,0,1,243,58.3,71,,48.94,58.3,30.01,30.107,37,6660,34,94500,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1760745600000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1760745600000.json,2025-10-18,2025-10-18 09:02:00-07:00
1760802420000,0.0,0.0,0,0,1,243,56.1,74,4.27,47.93,56.1,30.01,30.1074,20,3600,34,61200,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1760745600000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1760745600000.json,2025-10-18,2025-10-18 08:47:00-07:00
1760801520000,0.0,0.0,0,0,1,243,54.3,78,,47.59,54.3,30.0,30.0977,16,2880,34,43200,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1760745600000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1760745600000.json,2025-10-18,2025-10-18 08:32:00-07:00
1760800620000,0.0,0.0,0,0,1,243,52.9,80,,46.9,52.9,29.99,30.088,13,2340,34,28800,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1760745600000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1760745600000.json,2025-10-18,2025-10-18 08:17:00-07:00
1760799720000,0.0,0.0,0,0,1,243,52.3,82,4.26,46.97,52.3,29.98,30.078,10,1800,34,17100,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1760745600000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1760745600000.json,2025-10-18,2025-10-18 08:02:00-07:00
1760798820000,0.0,0.0,0,0,1,243,52.2,81,,46.55,52.2,29.98,30.0781,6,1080,34,8100,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1760745600000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1760745600000.json,2025-10-18,2025-10-18 07:47:00-07:00
1760797920000,0.0,0.0,0,0,1,243,51.8,82,,46.48,51.8,29.97,30.0681,3,540,34,2700,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1760745600000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1760745600000.json,2025-10-18,2025-10-18 07:32:00-07:00
1760797020000,0.0,0.0,0,0,1,243,52.3,80,,46.32,52.3,29.97,30.068,0,0,34,0,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1760745600000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1760745600000.json,2025-10-18,2025-10-18 07:17:00-07:00
1760796120000,0.0,0.0,0,0,1,243,52.5,78,4.27,45.84,52.5,29.97,30.068,0,0,34,0,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1760745600000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1760745600000.json,2025-10-18,2025-10-18 07:02:00-07:00
1760795220000,0.0,0.0,0,0,1,243,52.2,80,,46.22,52.2,29.97,30.068,0,0,34,0,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1760745600000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1760745600000.json,2025-10-18,2025-10-18 06:47:00-07:00
1760794320000,0.0,0.0,0,0,1,243,52.2,81,,46.55,52.2,29.96,30.058,0,0,34,0,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1760745600000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1760745600000.json,2025-10-18,2025-10-18 06:32:00-07:00
1760793420000,0.0,0.0,0,0,1,243,52.5,82,,47.17,52.5,29.96,30.0579,0,0,34,0,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1760745600000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1760745600000.json,2025-10-18,2025-10-18 06:17:00-07:00
1760792520000,0.0,0.0,0,0,1,243,52.5,83,4.28,47.49,52.5,29.96,30.0579,0,0,34,0,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1760745600000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1760745600000.json,2025-10-18,2025-10-18 06:02:00-07:00
1760791620000,0.0,0.0,0,0,1,243,51.8,86,,47.75,51.8,29.95,30.048,0,0,34,0,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1760745600000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1760745600000.json,2025-10-18,2025-10-18 05:47:00-07:00
1760790720000,0.0,0.0,0,0,1,243,51.8,87,,48.05,51.8,29.95,30.048,0,0,34,0,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1760745600000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1760745600000.json,2025-10-18,2025-10-18 05:32:00-07:00
1760789820000,0.0,0.0,0,0,1,243,52.0,87,,48.25,52.0,29.94,30.038,0,0,34,0,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1760745600000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1760745600000.json,2025-10-18,2025-10-18 05:17:00-07:00
1760788920000,0.0,0.0,0,0,1,243,52.2,87,4.27,48.45,52.2,29.94,30.0379,0,0,34,0,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1760745600000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1760745600000.json,2025-10-18,2025-10-18 05:02:00-07:00
1760788020000,0.0,0.0,0,0,1,243,52.3,87,,48.55,52.3,29.94,30.0379,0,0,34,0,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1760745600000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1760745600000.json,2025-10-18,2025-10-18 04:47:00-07:00
1760787120000,0.0,0.0,0,0,1,243,52.7,87,,48.94,52.7,29.94,30.0378,0,0,34,0,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1760745600000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1760745600000.json,2025-10-18,2025-10-18 04:32:00-07:00
1760786220000,0.0,0.0,0,0,1,243,53.1,87,,49.33,53.1,29.94,30.0378,0,0,34,0,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1760745600000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1760745600000.json,2025-10-18,2025-10-18 04:17:00-07:00
1760785320000,0.0,0.0,0,0,1,243,53.4,85,4.28,49.0,53.4,29.94,30.0377,0,0,34,0,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1760745600000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1760745600000.json,2025-10-18,2025-10-18 04:02:00-07:00
1760784420000,0.0,0.0,0,0,1,243,54.1,83,,49.05,54.1,29.94,30.0376,0,0,34,0,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1760745600000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1760745600000.json,2025-10-18,2025-10-18 03:47:00-07:00
1760783520000,0.0,0.0,0,0,1,243,54.3,83,,49.25,54.3,29.94,30.0375,0,0,34,0,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1760745600000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1760745600000.json,2025-10-18,2025-10-18 03:32:00-07:00
1760782620000,0.2237,1.3422,0,0,1,243,54.1,82,,48.73,54.1,29.94,30.0376,0,0,34,0,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1760745600000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1760745600000.json,2025-10-18,2025-10-18 03:17:00-07:00
1760781720000,0.0,0.0,0,0,1,243,54.9,81,4.28,49.18,54.9,29.94,30.0374,0,0,34,0,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1760745600000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1760745600000.json,2025-10-18,2025-10-18 03:02:00-07:00
